"","V1","V2","V2A","C_COW_ALPHA","B_COUNTRY_ALPHA","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125_05","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V144G","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215_07","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V228_LOCAL","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","X003R2","X003R","V243","V244","V245","V246","V247","V248","V248_CS","V249","V250","V254","N_REGION_ISO","V256","V256B","V257","V258","V258A","V260","V261","V262","Y001","Y001_1","Y001_2","Y001_3","Y001_4","Y001_5","Y002","Y003","SACSECVAL","SECVALWGT","RESEMAVAL","WEIGHTB","I_AUTHORITY","I_NATIONALISM","I_DEVOUT","DEFIANCE","WEIGHT1A","I_RELIGIMP","I_RELIGBEL","I_RELIGPRAC","DISBELIEF","WEIGHT2A","I_NORM1","I_NORM2","I_NORM3","RELATIVISM","WEIGHT3A","I_TRUSTARMY","I_TRUSTPOLICE","I_TRUSTCOURTS","SCEPTICISM","WEIGHT4A","I_INDEP","I_IMAGIN","I_NONOBED","AUTONOMY","WEIGHT1B","I_WOMJOB","I_WOMPOL","I_WOMEDU","EQUALITY","WEIGHT2B","I_HOMOLIB","I_ABORTLIB","I_DIVORLIB","CHOICE","WEIGHT3B","I_VOICE1","I_VOICE2","I_VOI2_00","VOICE","WEIGHT4B","S001","S007","S018","S019","S021","S024","S025","COW"
"144",6,840,840,"USA","USA",193,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,2,9,2,2,0,0,0,2,0,0,2,0,0,0,1,2,2,2,1,2,1,2,2,3,2,2,2,2,2,3,3,3,1,7,5,1,2,8,2,3,4,3,3,4,1,2,2,2,4,6,4,6,2,6,5,3,3,2,1,2,2,2,3,1,2,2,2,2,2,NA,NA,NA,NA,6,8,1,10,1,3,7,1,3,2,3,3,2,2,2,3,3,3,2,2,3,3,3,2,2,3,3,3,3,2,3,3,4,3,3,1,3,6,10,5,5,10,2,9,10,10,4,3,1,2e+07,2,1,1,1,1,1,NA,NA,10,2,NA,NA,NA,5,5,5,7,3,2,2,4,2,4,4,3,4,2,3,3,4,4,4,1,5,5,5,5,3,2,3,3,3,2,1,4,4,4,4,7,7,9,9,2,7,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,NA,2,3,1,2,1,1,1,2,3,2,1,NA,NA,5,NA,3,2,8,2,2,1,3,4,4,2,1970,41,2,3,2,2,1,1,1240,6,840108,NA,2,840002,840033,840003,840056,1240,1.44,1.44,1,20110610,2011,3,1,1,0,1,0,2,NA,0.151667,1,0.347593,1,0.5,0,0.33,0.276667,1,0,0,0,0,1,0,0,0,0,1,0.33,0.33,0.33,0.33,1,0,0,0,0,1,1,0.66,0.66,0.773333,1,0,0,0.111111,0.037037,1,0.66,0.5,0.58,0.58,1,2,8400600144,0.645161,0.967742,84006212011,8406,8402011,2
"145",6,840,840,"USA","USA",194,1,2,1,1,2,2,2,2,1,1,2,1,2,1,2,1,2,2,2,8,2,2,2,0,0,2,0,0,0,0,0,0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,3,3,2,8,NA,1,3,7,1,2,3,4,1,4,1,1,1,1,4,3,2,4,3,3,3,2,3,2,3,2,2,2,2,2,3,2,3,2,NA,NA,NA,NA,NA,8,8,1,10,1,1,10,1,2,2,3,2,2,2,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,4,4,4,4,1,5,1,10,5,1,5,1,1,10,10,6,2,3,2e+07,2,2,4,2,1,1,2,2,7,3,4,2,2,5,7,9,5,3,2,3,5,2,2,3,3,2,2,4,4,4,4,4,1,1,5,5,5,2,2,3,3,3,3,1,4,4,4,4,8,9,1,1,1,10,1,1,1,1,1,1,1,8,8,1,1,1,1,2,4,2,2,3,3,5,2,1,1,1,1,1,1,3,2,1,840001,840001,1,2,7,3,5,2,2,1,1,2,5,1,1966,45,2,4,2,2,1,1,1240,8,840110,45,2,840002,840042,840004,840062,1240,0.42,0.42,1,20110610,2011,1,0,0,1,0,0,2,0,0.317222,1,0.507732,1,0,0.33,0.33,0.22,1,0.33,1,0.166667,0.498889,1,0,0,0,0,1,0.33,0.66,0.66,0.55,1,1,1,1,1,1,0.5,0.66,0.66,0.606667,1,0,0,0.777778,0.259259,1,0.33,0,0.165,0.165,1,2,8400600145,0.188172,0.282258,84006212011,8406,8402011,2
"146",6,840,840,"USA","USA",195,1,1,1,3,2,4,2,1,1,2,2,2,1,2,1,2,1,2,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,1,9,9,6,0,7,1,3,3,2,2,3,2,2,2,2,3,5,3,2,2,4,3,2,2,6,1,2,2,2,3,1,2,2,2,2,3,NA,NA,NA,NA,5,2,3,6,3,2,6,1,2,2,2,3,3,4,2,3,3,4,3,3,3,4,4,4,3,3,4,3,3,3,4,4,2,2,4,2,9,1,9,9,1,9,1,1,9,9,7,2,1,100000020,0,7,8,2,1,1,2,2,7,4,4,4,2,4,7,3,8,2,1,2,5,2,2,3,3,3,2,2,3,3,3,3,1,5,5,5,5,2,3,3,3,3,3,1,4,4,4,3,9,9,4,4,2,8,1,2,1,1,1,9,2,9,9,9,1,1,1,2,2,2,2,2,2,5,4,1,2,1,2,1,1,3,2,1,NA,NA,2,2,2,2,3,2,2,1,4,3,6,1,1990,21,1,1,2,2,1,1,1240,8,840110,21,1,840002,840038,840002,840023,1240,0.56,0.56,1,20110610,2011,4,1,0,1,1,1,2,2,0.5675,1,0.579491,1,0.5,0.33,0.33,0.386667,1,1,1,1,1,1,1,0,0,0.333333,1,0.33,0.66,0.66,0.55,1,1,0,1,0.666667,1,0.5,0.66,0.66,0.606667,1,0.888889,0.111111,0.888889,0.62963,1,0.33,0.5,0.415,0.415,1,2,8400600146,0.250896,0.376344,84006212011,8406,8402011,2
"147",6,840,840,"USA","USA",196,1,2,2,3,3,3,2,3,2,1,1,2,1,2,1,2,2,1,2,8,2,0,0,0,0,0,0,1,0,0,0,0,1,2,2,2,2,2,1,2,2,3,1,3,1,2,3,2,4,3,2,7,6,1,2,7,1,3,3,1,1,2,2,3,1,1,2,2,1,2,4,2,3,2,4,2,3,2,2,2,3,2,3,3,3,3,NA,NA,NA,NA,NA,6,5,4,6,3,2,5,2,3,2,3,2,2,3,2,3,3,3,2,3,3,3,3,3,3,3,2,3,2,2,3,2,4,4,4,1,6,2,10,5,3,6,5,7,9,9,7,3,2,1e+07,1,6,3,1,1,1,2,2,9,3,3,2,2,6,7,5,9,2,3,4,3,3,2,3,3,2,2,4,4,4,4,4,1,5,5,5,5,3,2,3,3,3,3,1,4,4,3,3,NA,NA,NA,NA,NA,8,4,4,2,3,2,8,9,8,8,3,1,1,1,1,3,3,2,2,2,5,4,2,2,1,1,1,1,2,3,2,NA,NA,7,3,8,8,8,1,2,1,3,2,7,2,1975,36,2,3,2,2,1,1,1240,9,840111,20,2,840002,840032,840002,840021,1240,1.88,1.88,1,20110610,2011,2,1,0,0,0,1,1,0,0.511945,1,0.46037,1,0,0,0.33,0.11,1,0.66,0,0.833333,0.497778,1,1,1,1,1,1,0.33,0.33,0.66,0.44,1,0,0,0,0,1,1,0.33,1,0.776667,1,0.777778,0.888889,0.777778,0.814815,1,0,0.5,0.25,0.25,1,2,8400600147,0.842294,1.263441,84006212011,8406,8402011,2
"148",6,840,840,"USA","USA",197,1,1,2,3,4,1,2,2,1,1,2,2,1,1,2,1,2,2,2,8,2,2,0,0,0,1,0,0,2,0,0,0,1,2,2,1,2,2,1,2,2,1,1,3,3,2,3,4,4,4,1,9,7,1,2,5,1,2,1,2,1,2,2,1,2,1,4,6,1,5,4,6,6,2,2,3,1,2,2,2,2,2,3,3,3,3,NA,NA,NA,NA,NA,5,1,4,8,1,1,8,1,1,2,2,1,1,3,2,4,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,2,2,2,3,1,8,4,9,10,9,2,3,10,10,9,5,3,1,9e+07,9,2,3,2,1,1,2,1,10,2,4,1,1,4,6,8,9,4,3,4,5,3,3,4,4,3,1,3,3,3,4,4,1,1,5,5,5,4,4,1,1,3,1,1,4,3,4,4,5,6,9,5,8,9,2,5,1,1,1,4,7,10,1,1,1,1,1,1,2,2,1,1,3,1,3,1,4,4,1,1,1,3,2,1,NA,NA,4,NA,5,4,5,2,2,2,3,3,3,2,1939,72,3,6,2,2,1,1,1240,7,840109,18,2,840002,840016,840007,840047,1240,0.61,0.61,1,20110610,2011,2,0,0,1,0,1,2,0,0.345556,1,0.54125,1,0,0,0.33,0.11,1,0,1,0.166667,0.388889,1,1,0,0,0.333333,1,0.33,0.66,0.66,0.55,1,1,0,1,0.666667,1,0,1,1,0.666667,1,0.333333,0.666667,1,0.666667,1,0.33,0,0.165,0.165,1,2,8400600148,0.273297,0.409946,84006212011,8406,8402011,2
"149",6,840,840,"USA","USA",198,1,1,2,2,4,1,1,2,1,1,2,1,1,2,2,1,2,2,2,9,2,2,2,0,0,1,0,0,0,0,0,2,1,2,2,2,2,2,2,2,2,3,1,3,2,2,3,3,3,3,2,9,4,1,2,8,1,2,2,3,1,2,1,2,1,1,2,NA,3,3,2,5,4,5,2,2,1,2,2,2,3,1,2,2,3,3,4,NA,NA,NA,NA,5,7,6,6,4,4,6,1,2,1,3,2,3,2,1,4,3,2,1,2,4,4,4,2,1,4,2,2,2,2,4,3,4,2,3,1,5,4,10,5,7,8,3,5,10,10,8,2,2,2e+07,2,3,3,1,1,1,2,2,9,2,3,4,2,4,6,4,5,4,2,3,7,3,3,3,3,3,2,4,4,4,4,4,5,5,1,5,5,4,4,2,2,4,4,1,4,4,4,4,8,7,6,4,8,7,1,1,1,1,1,8,5,8,8,1,1,1,1,1,2,1,1,1,2,1,NA,1,NA,4,1,NA,1,3,1,1,840002,840002,4,1,9,9,9,1,1,NA,2,3,4,1,1951,60,3,5,NA,1,1,1,1240,9,840112,23,2,840002,840035,840006,840031,1240,0.46,0.46,1,20110610,2011,2,0,1,0,0,1,2,0,0.082778,1,0.6925,1,0,0,0.33,0.11,1,0,0,0.333333,0.111111,1,0,0,0,0,1,0,0,0.33,0.11,1,1,1,1,1,1,1,0.66,0.66,0.773333,1,0.777778,0.444444,0.777778,0.666667,1,0.66,0,0.33,0.33,1,2,8400600149,0.206093,0.30914,84006212011,8406,8402011,2
"150",6,840,840,"USA","USA",199,1,2,2,3,4,1,1,2,2,2,1,1,1,1,2,1,2,2,2,8,2,2,0,1,0,1,0,0,2,1,1,2,1,2,2,2,2,2,1,2,2,3,2,3,3,3,3,3,3,4,2,7,7,5,2,9,1,2,4,3,1,4,1,3,2,2,3,6,4,5,3,5,5,4,4,2,1,1,2,2,2,1,2,2,3,2,3,NA,NA,NA,NA,6,6,3,10,3,4,7,1,1,1,2,2,2,1,1,3,3,4,1,2,4,3,3,3,2,2,2,2,2,2,3,3,3,2,3,2,1,3,10,4,4,7,4,7,10,10,5,3,3,2e+07,2,1,1,1,1,1,2,1,10,2,3,3,2,5,6,7,8,3,2,2,6,2,3,4,3,3,1,3,4,4,3,3,1,5,5,5,5,4,4,3,3,3,3,1,3,4,4,4,6,5,7,6,7,6,1,1,1,1,1,5,6,6,5,2,1,1,1,1,2,2,2,2,2,1,4,2,2,5,3,4,2,3,1,1,840001,840001,8,NA,2,3,6,2,1,NA,2,3,4,2,1945,66,3,6,2,2,1,1,1240,7,840109,18,2,840002,840010,840003,840058,1240,0.55,0.55,1,20110610,2011,1,0,1,0,0,0,2,NA,0.124167,1,0.57213,1,0.5,0,0.66,0.386667,1,0,0,0,0,1,0,0,0,0,1,0,0,0.33,0.11,1,0,1,1,0.666667,1,1,0.66,0.66,0.773333,1,0.444444,0.555556,0.555556,0.518519,1,0.66,0,0.33,0.33,1,2,8400600150,0.246416,0.369624,84006212011,8406,8402011,2
"151",6,840,840,"USA","USA",200,1,2,2,2,2,1,1,2,1,1,1,2,2,2,2,1,1,2,2,10,2,2,0,0,0,2,0,0,0,0,0,2,1,2,2,2,1,2,1,2,2,2,1,3,3,2,2,3,3,2,2,8,5,1,2,6,1,2,3,4,1,4,2,3,1,1,3,6,4,6,2,5,4,3,3,2,1,2,2,2,2,1,1,2,2,2,1,2,NA,NA,NA,8,10,1,10,1,1,10,1,2,2,3,2,3,2,2,3,3,4,2,2,3,3,3,3,2,3,2,3,3,2,3,3,4,4,4,1,3,2,10,8,1,8,1,1,10,10,8,3,1,9e+07,9,1,1,1,1,1,2,1,10,1,2,3,2,5,7,3,4,3,1,2,7,2,3,3,3,3,2,3,3,4,4,4,1,5,5,5,5,2,4,2,2,3,2,1,4,4,2,4,5,4,8,7,5,7,1,1,1,1,1,1,2,4,1,1,1,1,4,1,3,2,1,2,2,2,3,1,1,5,3,2,1,2,2,1,NA,NA,2,2,9,2,4,2,2,1,2,4,5,2,1959,52,3,4,2,2,1,1,1240,7,840109,17,2,840002,840017,840004,840061,1240,0.65,0.65,1,20110610,2011,1,0,0,1,0,0,2,0,0.11,1,0.396621,1,0,0,0.33,0.11,1,0,0,0,0,1,0,0,0,0,1,0.33,0.33,0.33,0.33,1,1,0,1,0.666667,1,0.5,0.66,0.66,0.606667,1,0,0.111111,0.333333,0.148148,1,0.33,0,0.165,0.165,1,2,8400600151,0.291219,0.436828,84006212011,8406,8402011,2
"152",6,840,840,"USA","USA",201,1,1,1,3,4,2,1,1,1,2,1,2,1,1,2,1,2,2,2,9,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,3,1,3,3,3,3,4,4,4,1,9,7,1,2,9,4,1,4,3,3,1,2,2,1,1,3,6,2,6,3,6,4,3,2,3,1,2,2,2,3,2,3,3,3,3,NA,NA,NA,NA,NA,6,5,4,1,2,2,NA,1,1,1,2,2,2,2,2,3,3,3,2,3,2,3,3,2,2,3,3,2,3,NA,3,3,3,3,3,1,5,1,10,6,2,10,6,8,10,10,10,2,2,2e+07,2,3,3,1,1,1,2,2,9,3,3,2,2,6,6,3,7,3,2,2,6,2,3,4,3,3,2,4,4,4,4,4,5,5,5,5,5,4,4,3,3,4,4,2,4,4,4,4,5,6,8,6,3,8,1,1,1,1,1,8,2,4,9,1,1,1,1,1,1,1,1,1,1,2,4,1,2,5,4,2,2,3,2,2,NA,NA,5,NA,10,10,9,1,2,1,4,2,9,2,1963,48,2,4,2,2,1,1,1240,9,840112,22,2,840002,840049,840006,840035,1240,0.39,0.39,1,20110610,2011,2,0,1,0,1,0,2,0,0.220278,1,0.601019,1,0,0,0.66,0.22,1,0.33,0,0.333333,0.221111,1,0,0,0,0,1,0.33,0.33,0.66,0.44,1,1,0,1,0.666667,1,1,1,1,1,1,0.777778,0.111111,0.333333,0.407407,1,0.66,0,0.33,0.33,1,2,8400600152,0.174731,0.262097,84006212011,8406,8402011,2
"153",6,840,840,"USA","USA",202,2,2,2,4,2,2,2,2,1,1,1,2,1,2,2,1,2,2,2,5,1,1,2,0,0,0,0,0,0,0,0,0,1,2,1,1,2,2,1,2,2,3,1,3,3,2,3,2,3,3,2,7,6,6,0,5,3,1,3,1,1,4,2,3,2,1,4,5,4,5,5,3,4,3,5,5,3,2,2,2,4,2,3,2,3,3,NA,NA,NA,NA,NA,5,4,5,6,4,5,5,2,3,2,3,2,3,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,7,5,6,5,5,5,6,6,6,5,5,3,3,2e+07,2,4,3,1,1,1,2,2,7,2,3,3,2,3,7,3,3,2,2,3,3,3,2,3,3,3,3,3,2,4,2,3,1,5,5,5,1,1,3,2,3,4,3,1,4,4,4,4,8,8,6,6,4,7,2,2,2,2,2,2,5,5,5,3,1,1,1,2,2,2,2,2,2,5,5,2,3,1,1,1,1,3,3,2,NA,NA,2,2,3,3,7,2,2,1,1,3,3,1,1990,21,1,1,2,2,1,1,1240,8,840110,21,2,840002,840043,840005,840074,1240,0.64,0.64,1,20110610,2011,1,1,0,0,0,0,1,0,0.484167,1,0.540833,1,0,0.33,0.33,0.22,1,0.33,0,0.5,0.276667,1,1,1,1,1,1,0.33,0.33,0.66,0.44,1,1,0,1,0.666667,1,1,0.33,0.66,0.663333,1,0.111111,0.444444,0.444444,0.333333,1,0,1,0.5,0.5,1,2,8400600153,0.286738,0.430108,84006212011,8406,8402011,2
"154",6,840,840,"USA","USA",203,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,10,1,2,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,3,1,3,1,3,3,4,4,4,1,9,6,1,1,9,1,2,1,3,1,2,1,2,2,1,4,6,3,4,4,2,3,3,3,3,1,2,1,2,2,1,3,3,3,3,3,NA,NA,NA,NA,5,6,6,1,6,6,5,1,2,1,2,1,1,2,1,2,2,2,1,2,3,3,3,3,2,3,2,3,2,2,2,2,2,2,2,2,8,9,9,7,7,6,6,7,9,10,9,3,1,1e+07,1,2,2,1,1,2,2,2,9,3,3,2,1,5,5,6,7,2,2,2,5,2,3,4,3,3,2,3,3,3,3,3,5,5,5,5,5,3,1,1,1,1,1,2,4,4,4,4,10,10,2,2,5,5,1,1,1,1,1,10,10,10,10,1,1,1,1,1,1,2,1,1,2,1,2,2,5,1,1,1,1,3,2,1,840002,840002,4,NA,10,8,10,1,2,2,1,2,6,2,1947,64,3,5,2,2,1,1,1240,7,840109,17,1,840002,840030,840002,840022,1240,0.17,0.17,1,20110610,2011,1,0,0,0,0,1,1,1,0.123889,1,0.75,1,0,0,0.66,0.22,1,0.33,0,0.166667,0.165556,1,0,0,0,0,1,0,0,0.33,0.11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,2,8400600154,0.076165,0.114247,84006212011,8406,8402011,2
"155",6,840,840,"USA","USA",204,1,1,2,4,3,3,2,2,2,1,1,1,1,2,2,2,1,2,2,8,1,1,0,0,0,0,0,0,0,0,2,0,1,2,1,2,2,2,1,2,2,3,3,1,1,2,3,3,4,4,3,6,4,6,0,8,3,1,2,3,1,4,2,2,2,2,4,3,2,2,2,2,4,3,2,3,3,1,2,2,4,3,3,3,3,3,NA,NA,NA,NA,NA,6,7,3,7,3,2,8,1,2,2,3,2,2,1,2,3,3,2,2,2,2,3,3,3,1,2,2,1,1,1,2,2,2,2,3,1,1,1,10,1,3,8,2,4,10,8,6,1,2,100000020,0,5,2,2,1,1,1,1,10,3,4,4,1,3,5,4,4,3,2,3,6,3,4,4,3,3,1,4,4,4,4,4,5,5,5,5,5,4,4,2,3,4,4,1,4,4,4,4,8,8,6,3,1,7,1,1,1,1,1,10,7,10,5,1,1,1,1,2,2,2,1,2,2,5,3,3,4,3,3,3,3,3,3,1,840001,840001,6,2,7,3,5,1,2,1,1,2,7,2,1991,20,1,1,2,2,1,1,1240,8,840110,24,1,840002,840010,840003,840058,1240,0.61,0.61,1,20110610,2011,2,1,1,0,0,0,2,0,0.373056,1,0.818056,1,0.5,0.33,0.33,0.386667,1,0.66,1,0.666667,0.775556,1,0,0,0,0,1,0.33,0.33,0.33,0.33,1,0,1,1,0.666667,1,1,0.66,1,0.886667,1,1,0.666667,1,0.888889,1,0.66,1,0.83,0.83,1,2,8400600155,0.273297,0.409946,84006212011,8406,8402011,2
"156",6,840,840,"USA","USA",205,1,2,2,3,2,3,2,2,2,1,1,1,1,2,2,2,2,2,1,8,1,0,0,0,0,0,0,0,1,0,0,2,2,2,2,1,2,2,2,2,1,1,1,3,3,1,3,2,3,2,1,6,5,2,2,4,3,1,2,1,3,2,2,3,1,1,4,6,3,4,4,5,5,5,3,4,1,2,2,2,4,3,2,1,2,2,NA,NA,1,NA,NA,5,7,1,10,1,2,9,1,2,2,3,3,3,3,2,2,2,2,2,3,3,3,3,2,2,2,2,2,3,3,2,2,4,2,3,2,6,1,10,2,5,2,1,3,10,10,9,2,4,100000020,0,7,3,2,1,1,2,2,8,3,4,3,1,5,7,3,10,3,3,3,8,3,3,3,3,3,1,4,4,4,4,4,5,5,5,5,5,3,4,3,3,4,4,2,NA,NA,NA,NA,5,4,5,4,3,5,1,7,2,1,1,10,1,1,1,7,1,1,8,2,2,2,2,2,2,1,5,1,5,5,5,5,1,2,2,2,840001,840001,1,2,1,1,8,2,1,NA,2,3,3,2,1964,47,2,4,2,2,1,1,1240,7,840109,18,2,840002,840007,840001,840016,1240,0.47,0.47,1,20110610,2011,4,1,1,0,1,1,2,0,0.4425,1,0.54,1,0,0.33,0,0.11,1,0.66,1,1,0.886667,1,1,0,0,0.333333,1,0.33,0.33,0.66,0.44,1,0,1,1,0.666667,1,0,0.33,0.66,0.33,1,1,0,0,0.333333,1,0.66,1,0.83,0.83,1,2,8400600156,0.210573,0.31586,84006212011,8406,8402011,2
"157",6,840,840,"USA","USA",206,1,2,2,2,2,2,1,1,2,1,1,2,1,1,2,1,2,2,2,9,1,2,0,0,0,1,0,1,0,0,0,0,1,2,2,2,2,2,1,2,2,3,1,3,2,1,3,3,4,3,3,10,8,1,0,7,1,2,4,2,1,3,1,3,1,1,6,4,3,6,3,2,5,2,2,4,4,1,2,2,2,2,2,3,3,2,NA,NA,NA,NA,NA,4,8,4,5,3,4,7,1,2,1,3,2,3,1,1,2,3,3,1,1,2,3,2,1,2,2,2,1,NA,1,2,2,4,2,4,1,8,2,10,7,2,7,1,3,10,10,8,2,3,1e+07,1,2,1,1,1,1,2,2,8,3,4,2,2,5,7,8,5,1,1,3,4,2,1,2,3,1,1,4,4,4,4,4,5,1,5,5,5,3,2,2,3,4,4,1,4,4,4,4,10,10,3,3,1,10,1,1,1,1,1,8,1,3,5,1,3,2,3,1,3,2,1,3,2,1,2,3,1,1,1,1,1,3,1,1,840002,840002,1,2,8,7,8,2,1,NA,2,2,8,1,1985,26,1,2,2,2,1,1,1240,9,840114,23,2,840002,840014,840006,840032,1240,2.71,2.71,1,20110610,2011,3,0,1,1,0,1,3,NA,0.041389,1,0.513333,1,0,0,0,0,1,0.33,0,0.166667,0.165556,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.333333,1,1,0.66,1,0.886667,1,0.777778,0,0.222222,0.333333,1,1,0,0.5,0.5,1,2,8400600157,1.214158,1.821237,84006212011,8406,8402011,2
"158",6,840,840,"USA","USA",207,2,2,1,1,1,4,1,1,1,2,2,1,1,2,1,2,1,2,2,9,1,0,0,0,0,1,0,2,0,0,0,0,2,1,1,1,1,1,2,1,1,3,3,3,1,2,4,4,4,4,3,10,9,1,0,8,3,1,2,4,1,4,2,1,1,2,3,3,2,4,1,NA,5,3,2,6,1,1,2,2,1,2,2,2,2,2,NA,NA,NA,NA,NA,1,1,7,2,7,9,4,1,3,2,2,2,1,4,3,1,2,2,2,1,1,2,2,1,1,3,2,2,1,1,2,1,2,3,4,1,10,1,10,10,4,10,1,3,8,9,9,2,3,100000020,0,7,8,3,2,2,2,1,1,4,4,4,1,4,5,4,4,1,2,3,4,2,3,2,2,3,2,3,2,3,3,3,5,5,5,5,5,4,3,2,3,4,4,1,4,4,4,4,10,10,1,1,1,10,1,1,1,1,1,10,10,10,10,3,1,1,2,3,2,2,2,2,1,4,2,2,4,1,1,1,1,3,2,1,840002,840002,1,1,10,8,7,1,2,1,1,2,7,2,1980,31,2,2,2,2,1,1,1240,9,840114,29,2,840002,840051,840003,840053,1240,0.64,0.64,1,20110610,2011,3,1,1,1,0,0,3,2,0.456667,1,1,1,0.5,0.66,0.33,0.496667,1,1,1,1,1,1,0,0,0,0,1,0.66,0.33,0,0.33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,8400600158,0.286738,0.430108,84006212011,8406,8402011,2
"159",6,840,840,"USA","USA",208,1,1,2,1,2,1,2,2,2,1,1,2,1,2,2,1,2,1,2,10,1,0,0,0,0,1,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,3,2,3,1,2,4,4,4,4,2,10,10,5,0,10,1,2,2,4,1,4,1,3,2,2,2,5,4,3,5,4,4,2,5,3,2,2,2,2,1,1,2,2,3,3,3,NA,NA,NA,NA,10,8,1,10,1,1,10,1,2,1,2,2,2,2,1,4,3,4,1,3,4,4,4,2,4,1,1,4,3,2,4,4,4,1,4,1,1,1,10,3,1,9,1,1,10,10,3,3,1,9e+07,9,7,1,1,1,2,2,2,10,1,4,4,2,1,10,1,3,4,3,4,4,2,4,4,4,4,1,4,4,4,4,4,5,5,5,5,5,4,4,4,3,1,1,1,4,4,4,4,5,4,10,7,10,8,1,1,1,1,1,6,6,4,3,6,1,1,1,1,3,2,1,1,1,5,5,1,1,5,1,1,1,3,1,1,840001,840001,4,2,6,9,10,1,1,NA,1,3,6,2,1953,58,3,5,2,2,1,1,1240,7,840109,57,2,840002,840037,840013,840092,1240,0.57,0.57,1,20110610,2011,2,0,1,1,0,0,3,NA,0.2075,1,0.495371,1,0.5,0,0.33,0.276667,1,0,0,1,0.333333,1,0,0,0,0,1,0,0,0.66,0.22,1,0,0,0,0,1,1,1,1,1,1,0.555556,0.555556,0.333333,0.481482,1,1,0,0.5,0.5,1,2,8400600159,0.255376,0.383065,84006212011,8406,8402011,2
"160",6,840,840,"USA","USA",209,1,2,2,4,3,4,2,2,1,2,1,1,1,2,2,2,2,2,1,8,2,0,1,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,1,2,2,3,2,3,1,3,3,4,4,4,2,6,5,1,2,8,1,3,2,4,1,3,2,2,1,3,2,6,1,4,3,4,6,3,4,6,4,2,2,2,4,1,2,3,3,3,1,NA,NA,NA,NA,6,8,3,7,4,7,5,1,3,2,2,2,2,4,2,4,4,3,3,3,4,4,4,3,2,3,3,3,3,3,3,3,2,2,4,1,4,1,10,3,2,8,1,4,10,10,3,3,2,100000020,0,7,8,3,2,2,1,1,1,4,4,4,2,4,5,5,4,2,2,2,6,3,3,3,3,3,2,4,3,4,3,4,5,1,5,5,5,3,3,4,4,4,3,1,4,4,4,4,8,9,1,1,3,10,3,2,1,2,2,10,6,9,8,4,1,1,1,3,3,3,4,3,2,5,5,5,5,5,4,3,4,3,2,1,NA,NA,1,3,9,6,8,1,1,NA,1,3,7,1,1973,38,2,3,2,2,1,1,1240,8,840110,24,2,840002,840038,840002,840023,1240,0.49,0.49,1,20110610,2011,4,1,1,1,0,1,3,1,0.830833,1,0.891204,1,1,0.66,0.66,0.773333,1,1,1,1,1,1,1,1,1,1,1,0.33,0.66,0.66,0.55,1,1,1,1,1,1,1,1,1,1,1,1,0.555556,0.888889,0.814815,1,1,0.5,0.75,0.75,1,2,8400600160,0.219534,0.329301,84006212011,8406,8402011,2
