"","V1","V2","V2A","V3","happiness","health","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V27","religionmem","V30","V31","V32","V33","V34","V35","V37","V51","V52","V53","V54","V55","V56","V57","V64","V65","freedom","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V90A","V91","V92","V93","V94","V95","V96","V106","V107","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V135","V136","V137","V138","V140","V141","V144","V145","V146","V177","V178","V179","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V214","V215","V216","V218","V219","V220","V221","V222","V224","V226","income","V232","V233","V234","V236","V236A","V237","S024","S025","Y002","Y003","SACSECVAL","SECVALWGT","RESEMAVAL","RESEMAWEIGHT","I_AUTHORITY","I_NATIONALISM","I_DEVOUT","DEFIANCE","WEIGHT1A","I_RELIGIMP","I_RELIGBEL","I_RELIGPRAC","DISBELIEF","WEIGHT2A","I_NORM1","I_NORM2","I_NORM3","RELATIVISM","WEIGHT3A","I_TRUSTARMY","I_TRUSTPOLICE","I_TRUSTCOURTS","SCEPTICISM","WEIGHT4A","I_INDEP","I_IMAGIN","I_NONOBED","AUTONOMY","WEIGHT1B","I_WOMJOB","I_WOMPOL","I_WOMEDU","EQUALITY","WEIGHT2B","I_HOMOLIB","I_ABORTLIB","I_DIVORLIB","CHOICE","WEIGHT3B","I_VOICE1","I_VOICE2","I_VOI2_00","VOICE","WEIGHT4B","S001","S007","S018","S019","S021","COW","wave"
"27",1,840,840,27,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,1,2,2,2,2,NA,2,10,10,NA,1,2,1,2,2,2,2,1,2,2,1,2,1,1,1,1,1,3,1,2,2,3,3,NA,NA,1,1,3,1,1,1,NA,4,NA,3,3,3,3,10,NA,1,3,NA,NA,NA,1,NA,1,NA,2,NA,1,3,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,5,5,1,1,1,5,1,2,1961,21,13,NA,5,NA,2,NA,2,6,3,840012,NA,0.41768968,0,1981,8401,8401981,NA,0,0.191675,0.745,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.333333,0.244,0.66,0,0,0,0,1,0.66,0,NA,0.3207,0.66,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0,0.444444,0.444444,0.296296,1,NA,NA,NA,NA,0.66,2,8400120027,0.179651,0.269477,84001211981,2,1
"28",1,840,840,28,2,3,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,3,3,3,3,3,3,3,1,2,2,2,2,NA,2,8,7,4,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,3,1,4,1,2,2,3,3,NA,NA,1,NA,3,1,1,1,3,3,2,2,2,3,3,NA,NA,2,1,2,2,3,3,2,2,2,2,3,1,2,1,1,1,1,1,1,1,1,10,1,1,1,1,1,2,1,2,1,1,1,1,NA,NA,NA,1,1916,66,14,NA,4,NA,1,NA,NA,8,3,840012,NA,0.41768968,0,1981,8401,8401981,NA,1,0.276444,0.83,NA,0.83,0,NA,NA,NA,0.66,NA,0,0.166667,0.166,0.66,0,0,1,0.333333,1,0,0.66,0.33,0.33,1,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,0,0,0,0,1,NA,NA,NA,NA,0.66,2,8400120028,0.179651,0.269477,84001211981,2,1
"29",1,840,840,29,1,3,1,2,1,2,2,2,2,1,1,2,2,2,1,2,1,3,3,3,3,3,3,3,1,2,2,1,2,NA,1,NA,10,10,2,2,1,2,2,2,2,1,1,2,2,2,1,1,1,3,1,3,1,2,2,3,1,NA,NA,1,2,3,2,1,1,1,3,1,2,NA,NA,NA,9,1,2,3,3,3,3,3,3,3,3,1,3,1,4,1,1,1,1,1,1,1,1,10,1,3,1,1,5,1,1,1,1,1,10,1,3,1,1,2,1942,40,17,NA,5,NA,2,NA,2,9,3,840012,NA,0.41768968,0,1981,8401,8401981,NA,NA,0.296,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.5,0.322,0.66,0,0,0,0,1,0.66,0.66,0.66,0.66,1,0,0,0,0,1,NA,NA,NA,NA,0.66,0,0,0,0,1,NA,NA,NA,NA,0.66,2,8400120029,0.179651,0.269477,84001211981,2,1
"30",1,840,840,30,3,3,1,1,1,2,1,2,2,2,2,2,2,2,1,2,1,3,3,3,3,3,3,2,1,2,2,1,2,NA,2,10,NA,1,1,2,1,1,2,2,2,2,2,2,2,1,NA,3,1,4,1,NA,1,2,2,3,2,NA,NA,NA,2,1,2,1,1,3,4,NA,NA,NA,NA,NA,NA,2,1,3,2,4,4,2,4,4,4,4,3,2,2,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,10,10,1,1,NA,NA,NA,2,1943,39,12,NA,5,NA,2,NA,NA,NA,3,840012,NA,0.41768968,0,1981,8401,8401981,NA,NA,0.202,0.83,NA,0.83,0,NA,NA,NA,0.66,NA,0,0.166667,0.166,0.66,0,0,0,0,1,0.66,0.33,0.33,0.44,1,0,0,0,0,1,NA,NA,NA,NA,0.66,0,1,1,0.666667,1,NA,NA,NA,NA,0.66,2,8400120030,0.179651,0.269477,84001211981,2,1
"31",1,840,840,31,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,3,3,3,3,3,3,3,2,2,2,1,1,1,NA,2,9,9,9,2,2,1,2,2,1,2,1,1,1,2,1,1,1,1,1,1,NA,1,1,2,3,NA,NA,NA,1,3,3,1,1,1,2,2,2,3,NA,3,3,6,2,1,1,2,2,3,2,2,2,2,3,1,1,4,1,1,NA,1,NA,NA,1,1,10,1,1,1,1,1,1,1,1,1,8,8,1,1,2,2,1,1956,26,13,NA,1,NA,1,NA,NA,8,2,840012,NA,0.41768968,0,1981,8401,8401981,NA,1,0.21669,0.83,NA,0.83,0,0.33,NA,0.32476,0.66,NA,0,0.5,0.322,0.66,0,0,0,0,1,0,0.33,0.33,0.22,1,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,0,0,0.777778,0.259259,1,NA,NA,NA,NA,0.66,2,8400120031,0.179651,0.269477,84001211981,2,1
"32",1,840,840,32,2,1,2,1,2,2,2,1,2,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,1,2,1,1,2,NA,2,9,8,8,1,2,1,2,2,2,2,1,1,2,1,1,3,1,1,2,1,3,1,2,2,3,3,NA,NA,2,1,3,1,1,1,1,3,1,2,2,3,3,9,2,1,1,3,2,3,1,1,3,2,2,1,1,3,1,1,1,1,2,2,1,1,10,1,1,1,1,1,1,1,1,1,1,7,1,1,2,NA,2,1956,26,14,NA,1,NA,2,NA,2,9,3,840012,NA,0.41768968,0,1981,8401,8401981,NA,0,0.154667,0.83,NA,0.83,0,NA,NA,NA,0.66,NA,0,0.333333,0.244,0.66,0,0,0,0,1,0,0,0.66,0.22,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0,0,0,0,1,NA,NA,NA,NA,0.66,2,8400120032,0.179651,0.269477,84001211981,2,1
"33",1,840,840,33,2,3,1,NA,1,1,2,1,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,1,2,2,2,2,NA,2,8,9,10,1,1,1,2,1,2,2,1,2,2,1,2,1,3,1,5,1,6,1,1,2,3,3,NA,NA,1,NA,NA,NA,NA,NA,1,3,1,3,1,3,3,7,2,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,10,1,1,1,5,5,NA,1,1,5,NA,NA,NA,3,2,1,2,1924,58,16,NA,5,NA,2,NA,NA,7,3,840012,NA,0.41768968,0,1981,8401,8401981,NA,1,0.261333,0.745,NA,0.745,NA,0,NA,NA,0.66,NA,0,0.333333,0.244,0.66,0,1,NA,0.54,0.66,0,0,0,0,1,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,0,0.444444,NA,0.293444,0.66,NA,NA,NA,NA,0.66,2,8400120033,0.179651,0.269477,84001211981,2,1
"34",1,840,840,34,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,2,3,3,3,3,3,3,2,2,2,2,2,NA,2,10,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,4,1,5,1,1,2,3,3,NA,NA,1,1,1,1,1,1,1,4,NA,NA,NA,NA,NA,10,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,10,1,10,10,8,1,1,1,1,1,1,1,1,1,NA,NA,1,1901,81,12,NA,4,NA,2,NA,NA,3,NA,840012,NA,0.41768968,0,1981,8401,8401981,NA,0,0.277556,0.83,NA,0.83,0,NA,NA,NA,0.66,NA,0,0.166667,0.166,0.66,1,1,0,0.666667,1,0,0,0,0,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0,0,0,0,1,NA,NA,NA,NA,0.66,2,8400120034,0.179651,0.269477,84001211981,2,1
"35",1,840,840,35,2,3,1,NA,1,2,2,1,2,2,2,2,1,1,1,2,1,3,3,3,3,3,3,3,1,2,2,1,2,NA,2,8,6,8,1,2,1,1,1,2,2,2,1,1,1,1,2,1,6,0,2,3,2,2,2,3,3,NA,NA,1,1,2,1,1,1,1,4,2,NA,3,3,3,NA,3,2,2,3,2,3,2,4,2,3,2,1,1,2,1,1,NA,1,1,1,1,1,7,1,1,1,1,5,1,1,2,1,4,6,1,1,2,1,1,1962,20,21,1,2,NA,2,NA,3,10,2,840012,NA,0.41768968,0,1981,8401,8401981,NA,NA,0.202,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.166667,0.166,0.66,0,0,0,0,1,0.33,0.33,0.66,0.44,1,0,0,0,0,1,NA,NA,NA,NA,0.66,0,0,0.333333,0.111111,1,NA,NA,NA,NA,0.66,2,8400120035,0.179651,0.269477,84001211981,2,1
"36",1,840,840,36,1,2,1,NA,2,2,2,1,2,2,2,2,2,2,1,2,3,3,3,3,3,3,3,2,2,2,1,2,2,NA,2,10,10,NA,1,2,1,2,1,2,2,2,2,2,2,1,1,NA,1,3,1,2,2,1,2,3,3,NA,NA,1,1,1,1,1,1,2,4,2,3,3,3,3,NA,NA,1,1,2,2,1,1,3,1,2,2,1,1,2,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,1936,46,14,NA,5,NA,2,NA,3,10,2,840012,NA,0.41768968,0,1981,8401,8401981,NA,NA,0.1195,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.166667,0.166,0.66,0,0,0,0,1,0,0,0.33,0.11,1,0,0,0,0,1,NA,NA,NA,NA,0.66,0,0,0,0,1,NA,NA,NA,NA,0.66,2,8400120036,0.179651,0.269477,84001211981,2,1
"37",1,840,840,37,3,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,3,3,3,3,3,1,3,2,2,2,2,2,NA,1,9,8,8,2,2,2,2,2,2,2,2,1,2,1,2,1,1,5,6,1,NA,1,1,2,3,1,NA,NA,1,1,1,1,1,2,1,2,2,3,3,3,3,6,2,1,3,1,3,3,3,1,3,3,1,1,2,7,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,8,8,1,1,4,2,1,2,1940,42,12,NA,5,NA,2,NA,NA,7,2,840012,NA,0.41768968,0,1981,8401,8401981,NA,NA,0.2995,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,1,0.556,0.66,0,0,0,0,1,0.66,0.66,0,0.44,1,0,0,0,0,1,NA,NA,NA,NA,0.66,0,0.777778,0.777778,0.518519,1,NA,NA,NA,NA,0.66,2,8400120037,0.179651,0.269477,84001211981,2,1
"38",1,840,840,38,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,1,3,3,3,3,3,3,3,3,2,2,2,2,1,NA,2,1,7,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,0,2,3,2,2,1,1,1,NA,NA,2,3,3,1,1,1,1,4,3,3,3,3,3,2,3,3,2,4,4,4,3,3,2,2,2,3,1,NA,1,1,1,1,1,2,2,1,5,2,2,2,7,2,7,1,5,1,10,1,1,1,2,1,1,1961,21,19,1,3,NA,2,NA,1,NA,3,840012,NA,0.41768968,0,1981,8401,8401981,NA,0,0.621778,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,NA,NA,0.66,1,1,1,1,1,0.33,0.66,1,0.663333,1,0,1,1,0.666667,1,NA,NA,NA,NA,0.66,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,2,8400120038,0.179651,0.269477,84001211981,2,1
"39",1,840,840,39,1,3,2,1,1,2,2,2,2,1,2,2,1,2,2,2,3,3,2,2,2,3,2,2,2,2,2,1,2,NA,2,10,8,4,1,1,1,1,1,1,1,1,1,1,1,2,2,3,6,0,2,2,1,2,2,3,3,NA,NA,1,2,3,1,1,1,3,2,2,3,2,3,3,5,3,1,2,2,2,3,2,3,2,3,3,3,1,2,1,1,1,1,1,2,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1963,19,17,2,1,NA,2,NA,1,10,2,840012,NA,0.41768968,0,1981,8401,8401981,NA,NA,0.1745,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.166667,0.166,0.66,0,0,0,0,1,0.33,0.33,0.33,0.33,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0,0,0,0,1,NA,NA,NA,NA,0.66,2,8400120039,0.179651,0.269477,84001211981,2,1
"40",1,840,840,40,2,4,1,1,1,2,2,2,2,1,2,2,2,1,1,1,3,3,3,3,3,3,2,3,1,2,2,1,1,NA,2,5,6,7,1,1,1,1,1,2,2,1,1,1,1,2,2,3,1,1,1,2,1,1,2,1,1,NA,NA,1,3,3,1,1,1,1,4,2,3,2,2,3,4,2,3,2,3,3,3,3,3,2,2,1,3,1,7,1,1,1,1,NA,NA,1,2,10,1,2,2,4,2,6,2,2,2,8,7,6,1,NA,2,2,1962,20,18,NA,1,NA,2,NA,3,10,3,840012,NA,0.41768968,0,1981,8401,8401981,NA,NA,0.60769,0.83,NA,0.83,0,0.33,NA,0.32476,0.66,NA,0,1,0.556,0.66,1,1,1,1,1,0.33,0.66,0.66,0.55,1,0,0,0,0,1,NA,NA,NA,NA,0.66,0.111111,0.111111,0.777778,0.333333,1,NA,NA,NA,NA,0.66,2,8400120040,0.179651,0.269477,84001211981,2,1
"41",1,840,840,41,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,1,2,1,2,1,NA,2,5,10,9,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,NA,1,2,NA,NA,3,NA,NA,1,1,3,1,1,1,3,4,1,3,3,3,3,10,2,1,1,1,1,3,1,1,1,NA,2,1,2,1,NA,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,5,5,1,1,5,3,1,1,1927,55,18,NA,7,NA,2,NA,NA,NA,3,840012,NA,0.41768968,0,1981,8401,8401981,NA,0,0.067333,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,NA,0,NA,0.66,0,0,0,0,1,0,0,0,0,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0,0.444444,0.444444,0.296296,1,NA,NA,NA,NA,0.66,2,8400120041,0.179651,0.269477,84001211981,2,1
"42",1,840,840,42,2,3,NA,1,1,2,2,2,2,2,2,2,1,2,1,2,2,3,3,3,3,3,3,3,2,2,2,2,2,NA,2,9,9,1,1,2,1,1,1,1,1,1,2,2,2,1,NA,3,1,2,1,NA,2,2,2,NA,NA,NA,NA,1,1,3,2,1,1,1,4,3,3,3,3,3,NA,2,1,4,4,1,NA,4,4,4,4,2,1,1,6,1,1,1,1,1,2,1,1,10,1,1,1,1,1,NA,NA,1,2,2,1,1,NA,NA,NA,2,1955,27,19,NA,5,NA,2,NA,NA,7,3,840012,NA,0.41768968,0,1981,8401,8401981,NA,NA,0.516333,0.745,NA,0.745,0,NA,NA,NA,0.66,NA,0,0.833333,0.478,0.66,0,0,NA,0.071,0.66,1,1,1,1,1,0,0,0,0,1,NA,NA,NA,NA,0.66,NA,0.111111,0.111111,0.105,0.66,NA,NA,NA,NA,0.66,2,8400120042,0.179651,0.269477,84001211981,2,1
"43",1,840,840,43,1,2,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,3,3,3,3,3,3,3,1,2,2,2,2,NA,2,9,10,6,1,1,2,2,2,2,2,2,2,1,2,1,1,2,6,0,2,NA,1,2,2,1,3,NA,NA,1,1,1,1,1,1,1,4,NA,NA,NA,NA,NA,10,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,NA,1,NA,NA,1,1,9,1,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,1,1,1930,52,NA,2,1,NA,2,NA,1,1,3,840012,NA,0.41768968,0,1981,8401,8401981,NA,0,0.096667,0.745,NA,0.745,0,0,NA,0.202,0.66,NA,0,0,0.088,0.66,NA,NA,NA,NA,0.66,0,0,0,0,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,NA,0.333333,NA,NA,0.66,NA,NA,NA,NA,0.66,2,8400120043,0.179651,0.269477,84001211981,2,1
"44",1,840,840,44,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,2,2,2,2,2,2,NA,2,5,7,5,1,2,2,2,1,2,1,1,1,1,2,2,1,1,1,3,1,2,1,1,2,3,3,NA,NA,1,1,1,1,1,1,3,3,1,2,3,3,3,5,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,5,1,1,1,2,2,1,1922,60,12,NA,7,NA,1,NA,NA,8,3,840012,NA,0.41768968,0,1981,8401,8401981,NA,0,0.22469,0.83,NA,0.83,0,0.33,NA,0.32476,0.66,NA,0,0.333333,0.244,0.66,0,0,0,0,1,0.33,0.33,0.33,0.33,1,1,1,0,0.666667,1,NA,NA,NA,NA,0.66,0,0,0.444444,0.148148,1,NA,NA,NA,NA,0.66,2,8400120044,0.179651,0.269477,84001211981,2,1
"45",1,840,840,45,1,2,1,1,1,2,1,1,2,1,2,2,1,2,1,2,3,3,3,3,3,3,3,2,1,2,2,2,2,NA,2,1,10,10,1,2,1,2,1,2,2,2,2,2,2,2,1,1,4,3,1,2,2,2,2,3,3,NA,NA,NA,1,2,2,1,1,2,3,2,3,3,3,3,2,2,2,2,3,3,3,3,NA,2,3,3,1,1,3,1,1,1,1,1,1,1,1,10,1,1,1,1,1,NA,5,1,1,5,1,1,1,2,2,2,1946,36,18,2,5,NA,1,NA,NA,8,3,840012,NA,0.41768968,0,1981,8401,8401981,NA,NA,0.29744,0.745,NA,0.83,0,0.33,NA,0.32476,0.66,NA,0,0.333333,0.244,0.66,0,0,NA,0.071,0.66,0.33,0.66,0.66,0.55,1,0,0,0,0,1,NA,NA,NA,NA,0.66,0.444444,0,0.444444,0.296296,1,NA,NA,NA,NA,0.66,2,8400120045,0.179651,0.269477,84001211981,2,1
"46",1,840,840,46,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,1,2,2,NA,2,7,8,10,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,6,1,2,1,2,2,3,1,NA,NA,1,1,3,1,1,1,3,4,3,3,3,3,3,10,3,4,1,3,1,3,1,1,2,2,4,3,0,NA,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,10,1,1,4,1,1,1,1921,61,15,NA,1,NA,1,NA,NA,8,3,840012,NA,0.41768968,0,1981,8401,8401981,NA,0,0.140667,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,1,NA,NA,0.66,0,0,0,0,1,0,0,0.66,0.22,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,2,8400120046,0.179651,0.269477,84001211981,2,1
"47",1,840,840,47,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,3,3,3,3,3,3,3,3,2,2,2,2,2,NA,2,3,10,10,2,2,2,1,2,2,2,2,2,2,2,NA,2,1,1,2,1,4,1,1,2,1,1,NA,NA,NA,1,1,1,1,1,NA,4,3,3,3,3,3,9,2,1,3,3,3,3,3,3,3,3,2,2,8,7,1,1,1,1,2,1,1,1,10,1,1,2,1,1,1,1,1,1,1,1,1,5,2,1,2,1952,30,15,NA,5,NA,2,NA,1,1,3,840012,NA,0.41768968,0,1981,8401,8401981,NA,NA,0.437833,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,1,0.556,0.66,1,0,0,0.333333,1,0.66,0.66,0.66,0.66,1,0,0,0,0,1,NA,NA,NA,NA,0.66,0,0,0,0,1,NA,NA,NA,NA,0.66,2,8400120047,0.179651,0.269477,84001211981,2,1
"48",1,840,840,48,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,1,1,2,2,2,1,2,2,NA,2,8,10,10,2,2,1,1,2,1,2,1,1,1,1,NA,1,3,6,0,2,NA,2,2,1,3,1,NA,NA,2,1,NA,1,1,1,2,1,1,1,1,1,1,3,2,3,4,3,3,2,3,3,3,3,1,3,1,6,1,1,2,1,1,1,1,1,10,1,7,7,7,7,1,NA,1,8,8,7,1,2,1,3,1,1956,26,19,2,1,NA,1,NA,1,9,3,840012,NA,0.41768968,0,1981,8401,8401981,NA,1,0.59138,0.83,NA,0.745,0,0.66,NA,0.44752,0.66,NA,0,0.833333,0.478,0.66,1,1,0,0.666667,1,1,0.66,0.66,0.773333,1,1,0,1,0.666667,1,NA,NA,NA,NA,0.66,NA,0.777778,0.777778,0.687,0.66,NA,NA,NA,NA,0.66,2,8400120048,0.179651,0.269477,84001211981,2,1
"49",1,840,840,49,2,5,1,2,2,2,2,2,2,2,2,2,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,1,1,NA,2,2,5,8,1,2,2,2,2,2,2,2,2,2,2,NA,4,1,1,4,1,6,1,2,NA,3,3,NA,NA,2,1,3,2,1,1,1,4,3,3,3,3,3,NA,NA,2,2,2,2,3,2,4,2,3,2,1,1,NA,1,1,1,1,2,2,1,1,5,NA,1,1,3,1,1,2,4,4,8,NA,1,NA,NA,NA,1,1926,56,17,NA,4,NA,1,NA,NA,6,3,840012,NA,0.41768968,0,1981,8401,8401981,NA,NA,NA,0.83,NA,0.83,0,NA,NA,NA,0.66,NA,0,NA,NA,0.66,0,1,0,0.333333,1,0.33,0.33,0.33,0.33,1,0,0,0,0,1,NA,NA,NA,NA,0.66,0.111111,0.333333,0.777778,0.407407,1,NA,NA,NA,NA,0.66,2,8400120049,0.179651,0.269477,84001211981,2,1
"50",1,840,840,50,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,3,3,3,3,3,2,1,2,2,2,1,NA,2,4,7,8,1,2,2,2,2,2,1,1,2,2,2,2,4,1,6,0,2,1,2,2,1,1,1,NA,NA,2,1,1,3,3,1,1,4,1,2,2,2,2,3,1,2,3,3,2,3,3,3,3,2,2,3,1,7,2,1,2,2,2,NA,NA,1,3,2,7,1,6,4,5,5,5,4,7,6,2,1,2,2,1,1961,21,15,2,7,NA,2,NA,NA,3,3,840012,NA,0.41768968,0,1981,8401,8401981,NA,NA,0.748357,0.83,NA,0.83,1,0.33,NA,0.68776,0.66,NA,1,1,0.979,0.66,0,1,1,0.666667,1,0.66,0.66,0.66,0.66,1,0,0,0,0,1,NA,NA,NA,NA,0.66,0.444444,0.333333,0.666667,0.481481,1,NA,NA,NA,NA,0.66,2,8400120050,0.179651,0.269477,84001211981,2,1
"51",1,840,840,51,3,3,1,NA,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,1,2,2,1,2,NA,2,2,4,6,1,2,2,2,2,2,1,2,2,2,2,2,NA,2,1,0,2,4,1,2,NA,2,3,NA,NA,NA,2,3,3,1,1,2,4,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,2,1,2,2,2,2,1,1,6,2,1,1,1,1,1,1,1,1,4,NA,1,2,1,NA,2,1961,21,14,NA,5,NA,2,NA,NA,8,3,840012,NA,0.41768968,0,1981,8401,8401981,NA,0,NA,0.745,NA,0.83,0,NA,NA,NA,0.66,NA,1,NA,NA,0.66,0,0,0,0,1,NA,NA,NA,NA,0.66,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0,0,0.333333,0.111111,1,NA,NA,NA,NA,0.66,2,8400120051,0.179651,0.269477,84001211981,2,1
"52",1,840,840,52,3,3,1,1,1,2,2,2,2,1,2,2,2,1,1,2,3,3,3,3,3,3,3,3,1,2,2,1,2,NA,2,7,10,5,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,0,2,2,NA,2,2,1,1,NA,NA,1,3,3,1,1,1,2,4,3,3,3,3,3,8,3,1,1,3,4,4,2,3,3,4,2,3,1,2,1,1,1,1,2,2,1,1,10,1,NA,1,1,1,1,1,1,1,6,1,1,2,2,2,2,1950,32,16,NA,5,NA,2,NA,NA,NA,3,840012,NA,0.41768968,0,1981,8401,8401981,NA,NA,0.20519,0.83,NA,0.83,0,0.33,NA,0.32476,0.66,NA,0,0.166667,0.166,0.66,0,0,0,0,1,0,0.33,0.66,0.33,1,0,0,0,0,1,NA,NA,NA,NA,0.66,0,0,0.555556,0.185185,1,NA,NA,NA,NA,0.66,2,8400120052,0.179651,0.269477,84001211981,2,1
"53",1,840,840,53,2,3,NA,NA,1,1,2,2,2,2,2,2,2,2,1,2,3,3,3,3,3,3,3,3,1,2,1,1,1,NA,2,7,10,10,1,2,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,NA,1,1,2,NA,NA,NA,NA,1,3,3,1,1,1,1,3,NA,NA,NA,NA,NA,10,2,2,2,2,2,2,2,2,2,2,1,3,1,5,1,1,2,NA,NA,NA,NA,NA,10,1,1,1,1,1,1,1,1,10,10,1,1,1,1,1,2,1923,59,18,NA,2,NA,2,NA,NA,NA,3,840012,NA,0.41768968,0,1981,8401,8401981,NA,0,0.233,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.666667,0.4,0.66,0,0,0,0,1,0.33,0.33,0.33,0.33,1,1,0,0,0.333333,1,NA,NA,NA,NA,0.66,0,1,1,0.666667,1,NA,NA,NA,NA,0.66,2,8400120053,0.179651,0.269477,84001211981,2,1
"54",1,840,840,54,2,3,1,1,1,2,2,2,2,1,1,2,2,2,1,2,3,3,3,3,3,3,3,3,1,2,1,2,1,NA,2,10,10,10,1,1,1,2,1,2,2,2,2,2,2,1,1,1,1,1,1,NA,1,1,2,NA,NA,NA,NA,NA,3,3,1,1,1,NA,3,3,3,3,3,3,5,2,2,2,2,2,2,2,2,2,2,2,1,1,5,1,1,2,2,2,NA,NA,1,10,1,1,1,1,1,1,10,1,10,10,10,1,1,NA,1,2,1934,48,18,NA,5,NA,2,NA,2,NA,3,840012,NA,0.41768968,0,1981,8401,8401981,NA,NA,0.233,0.83,NA,0.83,0,0,NA,0.202,0.66,NA,0,0.666667,0.4,0.66,0,0,0,0,1,0.33,0.33,0.33,0.33,1,0,0,0,0,1,NA,NA,NA,NA,0.66,1,1,1,1,1,NA,NA,NA,NA,0.66,2,8400120054,0.179651,0.269477,84001211981,2,1
