"","V1","V2","COW","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144b","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V190","V191","V192","V193","V194","V195","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283B","V284","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","Q223_LOCAL","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V363R","V363CS","V364","V367","V368","V368CS","V369","N_REGION_ISO","V373","V375R","V376","G001_CS","G002_CS","V377","Y001","Y002","Y003","SACSECVAL","SECVALWGT","RESEMAVAL","RESEMAWEIGHT","I_AUTHORITY","I_NATIONALISM","I_DEVOUT","DEFIANCE","WEIGHT1A","I_RELIGIMP","I_RELIGBEL","I_RELIGPRAC","DISBELIEF","WEIGHT2A","I_NORM1","I_NORM2","I_NORM3","RELATIVISM","WEIGHT3A","I_TRUSTARMY","I_TRUSTPOLICE","I_TRUSTCOURTS","SCEPTICISM","WEIGHT4A","I_INDEP","I_IMAGIN","I_NONOBED","AUTONOMY","WEIGHT1B","I_WOMJOB","I_WOMPOL","I_WOMEDU","EQUALITY","WEIGHT2B","I_HOMOLIB","I_ABORTLIB","I_DIVORLIB","CHOICE","WEIGHT3B","I_VOICE1","I_VOICE2","I_VOI2_00","VOICE","WEIGHT4B","S001","S007","S018","S019","S021","S024","S025","V144G","B_COUNTRY_ALPHA","C_COW_ALPHA","X003R2","X003R","G_TOWNSIZE2"
"570",2,840,2,570,2,1,2,2,2,1,2,2,2,3,NA,3,3,3,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,4,4,2,3,4,4,3,2,2,3,1,1,2,1,2,2,1,2,2,2,1,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,7,7,2,3,1,1,1,1,2,1,2,2,1,2,2,1,2,2,1,2,2,5,5,2,2,2,1,2,2,2,NA,2,3,3,3,3,3,9,1,1,1,3,2,3,3,1,3,1,1,20790000,NA,1,1,2,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,NA,1,1,1,1,1,1,1,1,2,1,10,1,1,1,10,1,2,1,1,1,1,1,2,1,1,1,1,1,2,3,1,2,2,1,1,3,2,2,2,2,2,3,2,0,NA,NA,1,2,2,2,2,2,2,2,3,3,1,1,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2,3,1,10,2,10,2,1,2,2,1,9,2,3,4,2,4,3,1,1,2,3,1,1,1,1,2,1,1,2,2,2,3,2,3,3,2,3,NA,3,2,4,4,1,3,NA,1,2,1,1,1,1,5,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,5,1,1,2,1,7,5,4,1,2,1,1,2,2,2,1,2,3,2,1,4,3,1,3,NA,1,1961,29,10,2,1,12,1,NA,NA,5,2,840015,2,1,5,NA,NA,NA,NA,NA,1.5754829,NA,NA,1990,4,3,NA,0.165833,1,0.3175,0.915,0,0,0.33,0.11,1,0,0,0,0,1,1,0,0,0.333333,1,0,0.33,0.33,0.22,1,0,0,0,0,1,0.5,NA,NA,NA,0.66,0,0,0,0,1,1,0.5,0.75,0.75,1,1,8400240570,0.543774,1.285059,84002111990,8402,8401990,8,"USA","USA",1,2,3
"571",2,840,2,571,4,1,1,1,3,1,2,2,4,4,1,2,4,4,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,3,4,4,3,4,3,3,4,4,4,4,3,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,1,2,1,10,10,2,3,2,2,2,1,2,2,2,1,2,2,1,1,1,1,1,2,NA,NA,NA,2,2,1,1,2,2,2,1,2,2,3,3,3,3,10,1,2,1,1,1,3,1,1,3,1,1,2e+07,NA,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,10,1,1,1,10,1,2,1,1,1,2,1,2,2,2,2,2,2,1,3,1,2,2,1,1,2,3,1,1,1,2,1,2,5,1,2,1,2,2,2,2,3,2,3,3,3,1,1,1,2,2,1,2,1,2,1,1,2,2,1,2,2,2,2,1,3,2,3,3,1,5,1,5,4,2,2,2,2,10,1,3,2,3,1,2,1,3,1,3,3,1,1,1,2,1,3,2,2,2,3,2,3,3,3,2,NA,3,2,2,2,2,3,NA,3,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,3,1,1,5,1,1,1,1,2,1,2,2,10,1,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,NA,2,1928,62,5,2,4,4,2,2,7,1,1,840011,2,1,5,NA,NA,NA,NA,NA,0.4393175,NA,NA,1990,3,2,0,0.234722,1,0.357547,0.915,0,0,0.33,0.11,1,0,0,0.166667,0.055556,1,1,0,0,0.333333,1,0.66,0.33,0.33,0.44,1,0,0,1,0.333333,1,0.5,NA,NA,NA,0.66,0,0,0,0,1,0.66,0.5,0.58,0.58,1,1,8400240571,0.543774,0.358334,84002111990,8402,8401990,2,"USA","USA",3,5,3
"572",2,840,2,572,2,1,1,1,2,1,2,3,2,3,2,3,3,3,1,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,4,3,2,3,2,3,3,4,4,3,2,3,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,2,1,2,2,8,8,3,4,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,1,9,4,2,2,1,2,2,2,2,1,2,2,3,3,1,3,7,3,2,1,1,1,1,1,3,3,2,1,10100000,NA,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,10,1,1,1,8,1,2,1,1,1,1,1,2,1,1,1,1,1,2,3,1,2,2,1,2,3,3,1,3,2,2,1,2,2,2,3,1,1,2,1,2,3,2,2,2,3,2,1,2,1,2,1,2,1,2,2,1,2,1,1,2,2,2,2,1,1,2,2,3,2,5,2,8,3,3,4,5,4,5,3,1,1,3,1,4,2,1,1,3,1,1,1,1,1,1,1,3,3,3,2,2,2,2,3,2,NA,2,1,1,2,2,2,2,1,1,1,2,1,1,2,2,2,2,1,2,1,1,3,2,4,2,2,2,7,1,2,3,3,2,1,5,5,4,1,2,2,2,2,1,1,2,2,2,2,3,2,2,1,1,NA,2,1958,31,7,2,1,12,2,1,7,6,2,840016,2,2,5,NA,NA,NA,NA,NA,0.060595,NA,NA,1990,1,1,NA,0.123889,1,0.368556,0.915,0,0,0.33,0.11,1,0,0,0.166667,0.055556,1,0,0,0,0,1,0,0.33,0.66,0.33,1,1,0,0,0.333333,1,0.5,NA,NA,NA,0.66,0.111111,0,0.222222,0.111111,1,0,1,0.5,0.5,1,1,8400240572,0.543774,0.049425,84002111990,8402,8401990,1,"USA","USA",2,2,3
"573",2,840,2,573,1,1,1,1,1,1,1,1,2,2,3,3,3,3,2,2,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,3,4,4,3,2,4,4,3,4,2,4,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,1,1,1,1,2,1,2,1,2,1,1,1,9,9,2,3,1,1,2,2,2,2,1,1,1,2,2,1,1,1,1,2,1,8,8,2,1,1,2,2,2,2,1,1,1,3,3,3,3,7,4,3,1,3,3,1,3,1,3,1,1,20790000,NA,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,10,1,1,1,10,1,2,1,1,1,1,1,2,2,2,2,2,1,2,3,1,3,3,1,1,3,3,1,3,1,2,3,2,1,1,2,1,1,2,1,3,2,NA,2,3,3,1,1,1,2,1,1,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,2,3,1,8,2,9,4,2,3,3,2,8,2,1,2,3,4,1,1,1,2,3,3,1,1,3,1,3,1,2,4,4,2,1,3,3,3,3,NA,4,4,3,4,3,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,4,2,1,1,1,1,10,1,1,1,3,5,2,3,3,3,2,2,2,2,2,1,1,1,2,4,1,4,5,5,1,2,NA,1,1957,33,10,2,1,3,1,NA,NA,3,1,840013,2,1,5,NA,NA,NA,NA,NA,0.818039,NA,NA,1990,1,2,NA,0.138333,1,0.231269,0.915,0,0.33,0.33,0.22,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.333333,1,0,0,0,0,1,0.5,NA,NA,NA,0.66,0,0,0.333333,0.111111,1,0.66,0,0.33,0.33,1,1,8400240573,0.543774,0.667242,84002111990,8402,8401990,8,"USA","USA",2,2,3
"574",2,840,2,574,1,1,2,2,3,1,2,2,2,2,3,3,3,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,4,5,4,4,2,3,4,4,4,1,3,4,3,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,1,1,1,2,1,2,1,9,8,4,3,1,1,2,1,2,2,1,2,2,2,1,1,2,1,2,2,1,7,8,2,1,1,1,2,2,2,1,2,1,1,3,2,3,4,1,3,NA,1,1,1,1,3,3,2,1,10100000,NA,1,2,1,1,1,1,NA,1,1,NA,2,1,2,1,NA,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,9,1,1,1,9,6,3,NA,NA,NA,NA,NA,NA,1,1,1,2,1,2,1,1,1,2,1,2,1,3,2,1,1,1,1,2,1,1,2,2,2,2,2,1,2,3,2,2,1,1,1,1,1,2,1,2,2,1,2,1,2,2,1,1,2,2,3,1,2,2,2,3,2,5,2,10,5,2,4,6,3,5,1,3,3,4,1,4,2,3,2,3,1,1,1,1,2,3,3,3,2,2,3,2,3,2,2,3,NA,3,1,1,1,1,2,2,2,2,2,2,1,1,2,1,2,2,1,NA,1,1,3,2,2,1,1,3,8,1,1,1,1,2,2,2,5,5,2,2,2,2,2,1,2,1,2,2,2,3,4,3,1,2,NA,2,1969,20,7,2,1,4,1,NA,NA,2,1,840012,2,2,5,NA,NA,NA,NA,NA,1.1967604,NA,NA,1990,2,2,0,0.345556,1,0.431218,0.83,0,0.33,0.33,0.22,1,0,0,0.166667,0.055556,1,1,1,0,0.666667,1,0.66,0.33,0.33,0.44,1,1,0,1,0.666667,1,0,NA,NA,NA,0.66,NA,0,0.222222,0.105556,0.66,0.33,0.5,0.415,0.415,1,1,8400240574,0.543774,0.97615,84002111990,8402,8401990,1,"USA","USA",1,1,3
"575",2,840,2,575,2,1,1,1,2,2,3,3,2,3,3,3,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,1,2,2,2,1,2,2,2,1,1,2,1,2,1,2,2,2,1,2,1,9,9,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,9,7,2,1,2,1,2,2,2,1,2,1,3,3,3,3,7,2,3,3,1,1,3,1,3,3,2,1,10100000,NA,1,4,1,1,1,1,NA,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,1,NA,1,9,1,1,3,9,1,2,2,1,1,2,1,2,1,1,1,2,1,2,1,1,2,3,1,2,2,3,1,1,1,1,1,2,1,1,5,1,2,2,1,2,3,2,NA,2,2,1,3,2,2,2,1,2,1,2,1,1,1,2,1,1,2,2,3,1,2,2,2,3,1,6,3,9,1,1,2,2,5,5,2,1,4,2,1,4,1,1,3,1,1,1,1,1,2,3,3,3,3,3,2,2,2,2,2,2,NA,2,1,2,1,1,1,1,3,4,3,3,3,4,4,3,3,4,3,5,3,4,5,3,3,3,4,5,8,1,3,1,3,5,2,4,4,5,1,2,1,2,2,1,2,2,2,3,2,4,5,3,1,2,NA,1,1967,23,7,2,1,12,1,NA,NA,3,1,840013,2,2,5,NA,NA,NA,NA,NA,1.9542044,NA,NA,1990,2,3,0,0.511667,1,0.458926,0.915,0,0.33,0.33,0.22,1,0.33,0,0.5,0.276667,1,1,1,1,1,1,0.66,0.33,0.66,0.55,1,0,0,1,0.333333,1,0.5,NA,NA,NA,0.66,0.444444,0.333333,0.444444,0.407407,1,1,0,0.5,0.5,1,1,8400240575,0.543774,1.593968,84002111990,8402,8401990,1,"USA","USA",1,1,3
"576",2,840,2,576,1,1,1,2,1,1,3,4,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,7,5,2,3,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,1,1,1,3,3,3,3,6,2,2,1,1,1,1,1,1,3,1,1,10100000,NA,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,NA,1,9,1,1,1,8,1,2,1,1,1,2,1,2,1,1,1,2,1,2,3,1,2,3,1,1,2,3,1,3,1,2,2,2,4,4,4,1,1,2,2,1,2,1,2,2,2,1,1,1,2,1,1,2,2,2,2,1,2,1,2,2,2,2,4,2,3,3,3,3,1,8,NA,8,1,2,9,4,2,6,1,2,1,4,4,1,2,1,1,1,1,1,1,1,1,3,3,3,3,3,2,1,1,1,2,3,NA,2,1,2,2,1,2,2,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,1,1,1,1,1,5,1,1,1,1,2,2,5,1,4,2,1,2,2,2,2,1,1,2,2,2,4,4,4,2,2,NA,2,1956,34,6,2,5,13,2,1,9,2,1,840012,3,1,8,NA,NA,NA,NA,NA,1.14374,NA,NA,1990,1,2,NA,0.178889,1,0.195375,0.915,0,0.33,0.33,0.22,1,0,0,0.166667,0.055556,1,0,0,0,0,1,0.66,0,0.66,0.44,1,0,0,0,0,1,0.5,NA,NA,NA,0.66,0,0,0.444444,0.148148,1,0.33,0,0.165,0.165,1,1,8400240576,0.543774,0.932904,84002111990,8402,8401990,1,"USA","USA",2,2,5
"577",2,840,2,577,1,1,1,1,4,3,3,3,3,NA,2,NA,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,2,1,2,NA,5,6,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,2,1,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,5,2,2,1,1,1,NA,NA,NA,NA,NA,1,10100000,NA,1,8,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,2,2,6,2,2,5,6,6,3,NA,NA,NA,NA,NA,NA,1,1,1,2,1,2,1,1,2,2,1,3,2,3,1,1,1,2,2,1,0,NA,2,1,2,2,1,1,3,NA,2,NA,2,1,1,1,2,2,1,2,1,1,2,2,2,2,1,1,1,1,4,1,3,3,3,3,1,4,2,7,NA,3,4,NA,4,4,1,3,3,4,4,1,NA,3,2,1,3,1,3,3,1,1,3,2,2,2,2,3,3,3,3,3,NA,3,1,1,2,2,2,2,1,1,1,1,1,1,6,1,1,4,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1,3,1,6,5,6,2,2,2,2,2,2,2,2,1,NA,4,5,2,NA,1,1,NA,1,1952,38,6,1,1,9,2,1,7,4,2,840014,3,1,8,NA,NA,NA,NA,NA,1.5148869,NA,NA,1990,2,2,0,0.250115,0.915,0.400727,0.915,0,0,0.33,0.11,1,0.66,0,NA,0.34046,0.66,0,0,0,0,1,0.66,0.66,0.33,0.55,1,0,0,1,0.333333,1,NA,NA,NA,NA,0.66,0,0.444444,0.444444,0.296296,1,0.33,0.5,0.415,0.415,1,1,8400240577,0.543774,1.235634,84002111990,8402,8401990,1,"USA","USA",2,3,5
"578",2,840,2,578,1,1,1,1,3,1,2,4,2,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,1,2,1,2,1,2,1,8,8,4,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,NA,NA,NA,2,2,2,2,1,2,2,1,1,3,3,3,3,3,8,2,2,1,3,1,1,1,1,3,1,1,10100000,NA,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,8,1,1,1,8,1,2,1,1,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,2,1,1,3,3,3,1,2,2,1,1,2,2,2,2,2,1,1,1,2,2,1,2,1,1,2,2,2,2,1,1,2,2,4,1,2,1,2,3,1,5,2,7,5,5,4,6,NA,7,1,3,3,1,NA,2,NA,1,2,1,1,1,1,1,1,1,1,4,3,2,NA,2,2,2,3,3,NA,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,7,3,2,2,2,2,2,2,1,2,2,2,3,3,2,2,1,2,NA,2,1957,32,1,2,5,NA,NA,1,7,NA,NA,NA,1,1,8,NA,NA,NA,NA,NA,1.8936083,NA,NA,1990,NA,1,0,0.123889,1,0.263167,0.915,0,0,0.33,0.11,1,0,0,0.166667,0.055556,1,0,0,0,0,1,0,0.33,0.66,0.33,1,0,0,1,0.333333,1,0.5,NA,NA,NA,0.66,0,0,0,0,1,0,0.5,0.25,0.25,1,1,8400240578,0.543774,1.544542,84002111990,8402,8401990,1,"USA","USA",2,2,5
"579",2,840,2,579,1,1,1,2,2,3,2,3,1,1,4,3,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,1,2,1,10,10,2,4,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,1,10,9,2,2,2,2,2,2,2,1,1,3,3,3,3,3,8,2,4,3,1,1,NA,1,3,3,1,1,2e+07,NA,1,8,2,2,2,1,NA,NA,NA,NA,1,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1,1,2,2,2,1,2,2,4,8,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,3,1,3,3,3,1,1,1,1,2,2,2,2,2,1,NA,2,1,3,2,2,2,2,4,2,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,1,2,1,2,1,2,2,2,5,2,10,1,1,1,1,1,7,1,4,4,2,3,2,1,1,1,1,1,3,1,1,1,2,3,2,2,3,NA,2,NA,2,2,3,NA,2,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,8,1,10,8,10,10,5,10,3,1,1,10,1,1,1,1,2,1,1,5,10,2,2,2,2,2,2,1,2,2,1,1,2,5,NA,1,1,NA,2,1953,36,1,2,2,3,2,1,4,6,2,840016,2,1,1,NA,NA,NA,NA,NA,1.1361654,NA,NA,1990,4,3,0,0.305948,0.915,0.639667,0.915,1,0,0.33,0.443333,1,0.66,0,NA,0.34046,0.66,0,0,0,0,1,0.66,0.33,0.33,0.44,1,1,0,0,0.333333,1,0.5,NA,NA,NA,0.66,1,1,1,1,1,1,0,0.5,0.5,1,1,8400240579,0.543774,0.926725,84002111990,8402,8401990,2,"USA","USA",2,3,1
"580",2,840,2,580,1,2,1,2,3,2,3,3,2,2,3,NA,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,4,2,2,3,2,4,2,3,3,3,2,3,2,1,2,2,2,2,2,2,2,2,1,1,2,2,3,1,2,2,2,1,2,1,2,1,2,1,7,6,3,5,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,1,1,1,3,3,3,3,7,3,2,1,1,3,3,1,3,3,2,2,100000020,NA,1,2,2,1,1,NA,1,1,1,NA,2,2,2,1,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,1,8,1,1,2,9,5,1,1,1,1,2,1,2,1,1,1,2,1,2,3,1,1,3,1,3,2,3,2,1,1,3,2,1,6,0,4,2,2,2,2,2,2,2,3,3,2,2,1,1,2,2,1,2,1,2,2,2,1,1,1,1,1,1,3,1,3,3,3,3,1,3,2,4,4,4,7,4,4,7,1,3,1,4,1,4,2,1,2,2,2,1,1,1,1,1,3,2,3,2,4,2,NA,3,3,2,NA,3,2,3,2,2,3,NA,1,1,1,1,1,1,5,2,1,1,1,1,1,4,3,1,7,1,1,1,4,1,1,1,3,2,1,2,3,8,2,2,2,2,2,2,1,2,2,2,2,4,4,4,1,2,NA,2,1914,76,7,2,5,6,2,1,10,3,1,840013,3,1,1,NA,NA,NA,NA,NA,0.7574439,NA,NA,1990,2,2,NA,0.243958,0.915,0.278171,0.915,0,0,0.33,0.11,1,0.33,NA,0.166667,0.31583,0.66,0,0,0,0,1,0.66,0.33,0.66,0.55,1,0,0,0,0,1,0.5,NA,NA,NA,0.66,0,0.333333,0.222222,0.185185,1,0.33,0.5,0.415,0.415,1,1,8400240580,0.543774,0.617817,84002111990,8402,8401990,NA,"USA","USA",3,6,1
"581",2,840,2,581,1,1,2,2,2,2,2,2,2,3,3,3,2,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1,8,9,5,3,1,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,NA,NA,NA,2,1,1,2,2,2,2,1,2,2,3,3,3,3,5,2,3,3,1,1,3,1,3,3,2,1,2e+07,NA,2,6,NA,NA,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,8,1,1,3,6,1,NA,1,1,1,1,1,2,2,1,1,1,1,2,NA,1,2,3,1,2,2,3,2,3,2,2,3,2,2,2,NA,2,2,2,2,1,2,3,2,2,3,2,1,1,1,2,1,2,1,2,1,2,2,2,1,1,2,1,2,1,2,1,2,2,2,4,2,9,5,7,3,8,3,9,3,1,3,2,2,3,1,1,3,1,1,3,1,1,1,2,2,3,3,3,2,2,NA,2,3,NA,NA,2,1,1,1,1,1,1,1,2,1,1,1,7,9,2,2,4,2,3,3,3,8,2,4,3,1,1,9,1,3,2,5,2,2,3,4,8,2,1,1,2,2,2,2,1,2,4,2,4,5,5,1,2,NA,2,1948,41,10,2,5,7,2,1,10,4,2,840014,3,1,1,NA,NA,NA,NA,NA,0.3787215,NA,NA,1990,4,2,2,0.511944,1,0.594783,0.915,1,0.33,0.33,0.553333,1,0.33,0,0.833333,0.387778,1,1,0,1,0.666667,1,0.33,0.33,0.66,0.44,1,1,0,1,0.666667,1,0.5,NA,NA,NA,0.66,0.222222,0.222222,0.777778,0.407407,1,0.33,1,0.665,0.665,1,1,8400240581,0.543774,0.308908,84002111990,8402,8401990,2,"USA","USA",2,3,1
"582",2,840,2,582,1,1,1,2,1,1,1,2,4,4,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,4,5,5,2,5,5,5,2,5,5,5,5,2,2,1,1,2,2,1,2,2,1,1,2,2,4,2,1,2,2,1,1,1,1,1,2,1,10,10,2,3,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,10,10,2,2,2,1,2,2,2,1,1,1,2,3,1,2,9,1,4,1,1,1,1,1,1,3,1,1,20790000,NA,1,2,2,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,10,1,1,1,10,1,NA,2,2,2,1,2,2,2,2,2,2,2,1,3,1,1,1,1,1,2,2,1,1,3,2,1,1,1,0,NA,2,1,2,2,3,1,1,2,2,3,1,2,1,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2,1,3,3,3,3,1,NA,2,10,4,4,4,5,4,10,1,2,1,3,1,4,1,2,2,1,3,1,1,2,1,1,3,3,3,2,3,3,NA,1,1,4,NA,1,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,1,4,1,1,1,10,1,1,1,2,1,1,5,4,5,2,2,1,2,2,2,2,2,2,4,4,2,4,4,1,2,NA,1,1932,58,10,2,1,7,1,NA,NA,2,1,840012,3,1,1,NA,NA,NA,NA,NA,0.0099995,NA,NA,1990,0,1,NA,0.206389,1,0.259444,0.915,0,0,0.33,0.11,1,0,0,0.166667,0.055556,1,0,0,0,0,1,0.66,0.66,0.66,0.66,1,0,0,1,0.333333,1,1,NA,NA,NA,0.66,0,0.444444,0.222222,0.222222,1,0,0,0,0,1,1,8400240582,0.543774,0.008156,84002111990,8402,8401990,8,"USA","USA",3,5,1
