"","V1","V2","B_COUNTRY_ALPHA","COW","C_COW_ALPHA","V2A","V2B","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56_01","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149_07","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179G","v179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V210_local","V211","V212","V213","V214","V215","V216","v216R2","v216R","V217","V217R","V217CS","V218","V219","V220","V221","V222","V225","V226","V227","V227CS","V228","V229","V230","V231","V232","V233","V234","N_REGION_ISO","V235","V237A","V237B","V237C","V237D","V238","V236","S018","V236A","Y001","Y002","Y003","SACSECVAL","SACSECWGT","RESEMAVAL","RESEMAWEIGHT","I_AUTHORITY","I_NATIONALISM","I_DEVOUT","DEFIANCE","I_RELIGIMP","I_RELIGBEL","I_RELIGPRAC","DISBELIEF","I_NORM1","I_NORM2","I_NORM3","RELATIVISM","I_TRUSTARMY","I_TRUSTPOLICE","I_TRUSTCOURTS","SCEPTICISM","I_INDEP","I_IMAGIN","I_NONOBED","AUTONOMY","I_WOMJOB","I_WOMPOL","I_WOMEDU","EQUALITY","I_HOMOLIB","I_ABORTLIB","I_DIVORLIB","CHOICE","I_VOICE1","I_VOICE2","I_VOI2_00","VOICE","wave"
"226",3,840,"USA",2,"USA",840,1,226,1,1,1,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,2,3,3,3,2,1,1,2,3,NA,NA,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,10,5,5,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,5,0,4,1,2,2,2,1,3,2,2,2,2,2,2,3,4,3,4,1,4,2,2,1,2,1,2,1,2,1,2,1,2,2,5,1,1,2,3,3,1,1,2,1,2,1,3,2,1,1,1,2,1,2,2,2,2,1,2,2,1,2,9,5,9,1,3,2,2,1,1,2,2,3,3,2,2,1,4,2,1,2,1,1,1,2,3,2,1,3,1,10100000,1,2,1,1,NA,1,1,1,1,1,10,1,5,4,4,2,2,5,2,2,6,1,1,1,2,1,1,5,1103,1240,840001,840001,840002,840003,3,2,1915,80,3,6,5,2,840119,18,2,4,1,1,3,3,6,6,4,1204,44,1,5,840010,840002,NA,1240,1,1,1,1,1995,0.57024,0.648508,0.57024,2,2,0,0.346389,1,0.563842,1,0,0,0.33,0.11,0.33,0,0.166667,0.165556,1,1,1,1,0.33,0,0,0.11,1,1,0,0.666667,1,0.33,0.33,0.553333,0.444444,0.111111,0.555556,0.37037,0.33,1,0.665,0.665,3
"227",3,840,"USA",2,"USA",840,1,227,1,1,2,2,4,2,1,1,1,1,1,2,2,1,2,1,2,2,1,2,1,2,1,2,2,3,1,3,3,3,3,3,1,3,2,2,NA,1,1,1,1,NA,1,1,1,2,1,1,2,2,1,2,2,2,1,1,2,1,NA,1,9,9,10,2,2,3,1,2,5,1,2,1,2,1,2,1,2,2,1,2,2,1,1,1,1,5,2,3,1,1,2,NA,NA,1,2,3,1,2,NA,3,1,2,2,1,1,4,NA,1,3,2,1,1,3,1,1,2,NA,3,3,5,3,9,4,5,4,5,8,5,3,2,3,2,2,3,3,3,3,2,3,3,3,3,3,NA,NA,NA,3,5,5,5,4,4,4,1,1,2,4,4,4,1,NA,2,1,3,2,2,2,2,1,1,3,2,2,2,1,2,2e+07,1,4,1,1,2,1,2,2,1,NA,8,1,1,1,1,1,1,NA,3,NA,7,NA,1,1,2,1,1,NA,1105,1240,840002,840002,840002,NA,3,2,1923,72,3,6,5,2,840119,20,2,4,1,1,2,3,NA,NA,3,1210,52,1,4,840010,840002,NA,1240,1,1,1,1,1995,0.57024,0.648508,0.57024,1,2,NA,0.179167,1,0.21334,0.915,0,0,0,0,0.33,0,0.5,0.276667,0,0,0,0,0.33,0.33,0.66,0.44,0,0,0,0,0,0.33,0.66,0.33,NA,NA,0.666667,NA,0.66,0,0.33,0.33,3
"228",3,840,"USA",2,"USA",840,1,228,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,2,2,4,1,2,1,3,3,1,2,3,3,3,3,2,2,3,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,3,3,3,5,10,8,2,2,3,1,4,5,2,1,1,2,1,1,1,2,2,2,1,2,1,1,1,1,1,1,NA,2,2,2,1,1,1,2,2,2,3,3,3,1,3,2,1,1,2,NA,1,3,1,1,1,1,1,1,1,2,2,3,5,1,1,1,1,1,5,5,1,5,2,1,1,4,4,1,1,1,1,4,4,4,3,3,2,1,4,4,1,5,8,4,4,4,4,1,2,2,2,2,3,2,4,1,6,1,1,1,1,2,1,3,3,1,1,1,9,9e+07,1,3,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,5,1,5,5,5,1,3,1,1,1,NA,1102,1240,840002,840002,840002,840001,3,1,1956,38,2,3,5,2,840119,18,2,1,7,2,4,4,9,9,4,515,60,2,7,840011,840002,NA,1240,1,1,1,1,1995,0.64027,0.648508,0.64027,3,2,NA,0.194445,1,0.532778,1,0,0,0,0,0,0,0.333333,0.111111,0,0,0,0,1,0,1,0.666667,0,0,1,0.333333,1,0.66,0.66,0.773333,0.444444,0.444444,0.444444,0.444444,0.66,0.5,0.58,0.58,3
"229",3,840,"USA",2,"USA",840,1,229,2,2,2,2,2,1,2,1,2,1,1,2,1,1,1,1,2,2,2,2,2,3,1,2,2,2,3,3,2,2,2,3,3,2,1,1,4,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,2,2,1,2,3,3,1,6,5,9,1,1,1,3,3,2,3,4,2,2,2,2,2,2,2,1,1,2,1,2,4,3,6,0,NA,1,2,2,2,1,2,1,1,1,4,3,4,4,3,4,2,2,3,2,1,1,3,3,2,2,1,1,1,1,2,2,1,1,7,5,6,5,6,7,7,5,1,3,2,4,4,3,4,1,4,4,4,4,3,4,1,1,4,3,5,6,5,4,3,4,1,1,2,4,3,4,2,3,4,1,1,2,2,1,1,2,2,3,3,4,1,1,1,10100000,1,3,1,1,1,1,1,1,1,1,10,1,1,5,1,1,1,10,8,8,8,9,9,1,5,2,1,NA,1105,1240,8,8,840002,5,2,2,1971,24,1,1,9,3,840123,33,1,1,3,2,3,2,10,10,2,605,40,1,7,840010,840002,NA,1240,2,1,2,1,1995,1.47062,0.648508,1.47062,5,3,0,0.526944,1,0.81713,1,1,0.33,0.66,0.663333,0,0,0.333333,0.111111,1,0,0,0.333333,1,1,1,1,0,1,1,0.666667,1,1,1,1,1,0.777778,0.777778,0.851852,1,0.5,0.75,0.75,3
"230",3,840,"USA",2,"USA",840,1,230,1,2,2,3,1,2,1,2,1,1,1,2,1,2,2,1,1,1,2,2,2,3,2,1,1,2,2,2,2,1,2,2,3,2,3,2,3,1,1,1,1,1,1,NA,1,2,1,2,2,2,2,2,2,2,2,1,2,3,3,3,9,9,8,1,2,2,2,3,3,4,1,1,2,1,2,2,2,2,1,2,1,2,1,2,1,1,2,3,1,1,2,2,1,2,3,3,1,3,4,3,1,2,1,2,1,4,1,1,3,1,1,1,1,2,1,1,1,2,1,7,2,8,2,9,2,3,4,10,9,1,3,1,2,4,3,3,3,2,3,3,2,2,2,3,2,3,2,4,5,6,4,4,4,1,1,2,4,2,3,1,1,2,1,6,1,1,1,1,2,2,1,2,3,2,1,9,9e+07,1,2,1,1,1,1,2,1,1,1,7,1,1,3,3,3,1,7,5,7,8,10,5,3,2,1,1,NA,1105,1240,840001,840001,840003,5,2,1,1950,44,2,3,9,3,840123,29,2,1,4,1,1,2,9,9,2,715,50,1,7,840010,840002,NA,1240,2,2,3,1,1995,1.53565,0.648508,1.53565,1,2,1,0.373889,1,0.493843,1,0,0,0.33,0.11,0.33,0,0.166667,0.165556,1,1,0,0.666667,0.33,0.33,1,0.553333,0,0,1,0.333333,1,0.66,0.66,0.773333,0.666667,0.666667,0.777778,0.703704,0.33,0,0.165,0.165,3
"231",3,840,"USA",2,"USA",840,1,231,1,1,1,1,1,4,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,3,1,3,1,1,3,1,1,1,1,1,1,2,2,4,1,1,1,1,1,1,NA,NA,2,2,1,2,1,1,1,2,2,1,1,2,3,3,2,10,10,10,2,2,4,2,2,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,NA,1,4,4,1,1,2,NA,2,3,1,1,1,4,2,4,3,4,4,2,2,3,2,1,1,2,3,1,1,1,1,1,1,2,2,1,2,1,6,1,1,6,9,3,5,2,2,4,4,4,4,4,3,3,3,3,3,4,2,2,1,4,2,7,2,5,4,4,4,1,1,NA,NA,4,4,1,2,4,1,2,2,1,NA,1,NA,1,3,3,1,1,2,4,4e+07,1,4,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,10,5,10,5,10,5,1,2,1,1,NA,1103,1240,8,8,840002,840001,4,1,1942,53,3,4,9,3,840123,23,2,1,3,2,1,2,10,10,2,430,90,1,6,840010,840010,NA,1240,4,1,2,1,1995,1.76075,0.648508,1.76075,5,3,2,0.540833,1,0.953704,1,1,0,0.33,0.443333,1,1,0.5,0.833333,0,0,0,0,1,0.66,1,0.886667,1,1,1,1,1,1,1,1,1,1,0.444444,0.814815,1,1,1,1,3
"232",3,840,"USA",2,"USA",840,1,232,1,2,2,1,1,2,1,2,1,1,2,2,2,1,2,1,1,1,1,2,2,4,3,1,2,3,1,3,1,3,2,1,3,2,2,3,2,1,2,1,1,1,2,2,1,2,1,1,2,1,1,2,2,2,2,1,2,2,1,1,9,10,8,2,2,3,NA,2,4,4,3,2,2,2,1,2,1,2,1,2,1,2,1,2,1,1,2,3,1,2,2,2,2,3,2,3,2,2,3,3,1,4,4,1,1,4,1,2,3,1,1,1,1,2,1,2,1,3,3,7,2,9,1,4,3,3,4,8,4,1,3,2,1,2,1,3,3,1,2,2,2,3,2,3,3,3,3,6,8,9,4,3,4,1,2,2,4,4,3,1,1,2,2,2,1,1,1,2,NA,1,NA,3,1,2,1,2,2e+07,1,5,1,1,1,1,2,2,1,1,10,1,1,1,1,1,1,8,1,8,7,6,1,5,4,1,1,NA,1105,1240,840001,840001,840002,5,2,1,1934,61,3,5,9,3,840123,22,2,4,1,1,3,2,9,9,2,230,90,1,6,840010,840010,NA,1240,2,2,4,1,1995,0.64527,0.648508,0.64527,1,2,0,0.161056,0.915,0.475185,1,0,0,NA,0.202,0.33,0,0.666667,0.332222,0,0,0,0,0,0,0.33,0.11,0,0,1,0.333333,0.5,0.33,0.66,0.496667,0.777778,0.777778,0.666667,0.740741,0.66,0,0.33,0.33,3
"233",3,840,"USA",2,"USA",840,1,233,1,1,2,2,4,1,2,1,1,1,2,2,2,1,2,1,1,1,1,2,2,4,1,2,2,3,1,3,2,3,3,1,1,3,3,2,2,1,NA,1,1,1,2,1,1,2,2,1,2,1,1,1,2,2,2,1,1,3,3,1,6,8,8,2,1,2,1,2,3,4,3,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3,4,4,1,2,2,2,2,2,2,1,1,4,4,4,2,1,1,4,1,2,1,1,2,3,1,1,3,2,1,2,3,3,3,10,2,10,1,10,6,1,10,9,6,1,2,2,3,3,3,3,4,2,4,3,3,3,2,2,1,3,3,4,2,5,4,1,4,1,2,2,2,3,4,1,1,4,1,6,2,2,2,1,2,2,NA,3,2,1,1,2,2e+07,2,2,1,1,2,1,2,2,2,1,10,1,1,1,1,1,1,1,1,9,2,1,1,1,2,1,1,NA,1105,1240,840001,840001,840003,840002,2,2,1926,68,3,6,9,3,840123,24,2,4,2,1,3,2,9,9,3,1215,90,1,6,840010,840010,NA,1240,1,1,1,1,1995,0.77533,0.648508,0.77533,2,2,0,0.151389,1,0.457917,1,0,0,0,0,0,0,0.166667,0.055556,0,0,0,0,0.66,0.33,0.66,0.55,0,0,1,0.333333,1,1,1,1,0,0.888889,0.111111,0.333333,0.33,0,0.165,0.165,3
"234",3,840,"USA",2,"USA",840,1,234,1,1,1,1,4,1,1,3,1,1,1,1,2,2,2,2,2,2,1,2,1,1,2,1,3,3,3,3,3,3,3,3,3,1,2,2,1,2,1,1,1,2,2,1,1,2,2,1,2,1,1,1,1,1,2,1,2,1,3,1,4,9,10,2,2,NA,1,4,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,2,1,2,2,1,2,3,2,2,2,4,2,4,1,2,4,NA,1,4,1,1,1,3,1,1,3,1,1,3,3,3,3,10,2,10,1,10,1,1,10,2,6,2,4,3,2,2,4,4,3,2,4,1,2,2,4,2,2,NA,4,8,3,8,2,2,4,1,2,1,4,4,4,2,4,4,1,3,2,2,2,1,2,2,3,3,4,1,1,NA,NA,2,7,3,1,2,1,2,2,2,1,9,1,1,1,1,1,1,6,3,8,8,1,5,5,3,1,1,NA,1103,1240,840001,840001,840003,5,4,2,1926,69,3,6,6,3,840120,21,2,4,7,1,3,2,NA,NA,2,300,105,1,6,840010,840010,NA,1240,1,1,1,1,1995,0.76032,0.648508,0.76032,NA,NA,NA,0.249167,1,0.508426,1,0,0,0,0,0,1,1,0.666667,0,0,0,0,0.33,0.33,0.33,0.33,1,0,0,0.333333,0,1,1,0.666667,0.555556,0.777778,0.777778,0.703704,0.66,0,0.33,0.33,3
"235",3,840,"USA",2,"USA",840,1,235,1,1,1,1,4,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,2,3,3,3,1,1,1,1,1,2,1,2,4,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,2,2,2,1,2,2,3,3,10,10,10,2,2,4,2,2,3,4,2,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,3,2,1,2,2,2,2,3,2,2,2,2,2,4,3,4,2,4,2,4,1,1,3,1,1,1,1,2,1,3,1,3,3,2,2,2,7,6,1,1,9,3,7,1,3,2,2,2,2,2,1,2,2,2,2,1,2,2,1,1,1,3,6,6,4,4,4,1,2,2,4,4,2,1,4,4,1,2,2,2,2,3,2,1,3,3,1,2,2,2,2e+07,1,6,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,7,2,5,7,9,9,3,5,1,1,NA,1103,1240,840001,840001,840003,840001,2,1,1915,79,3,6,9,3,840123,55,2,4,3,1,1,2,10,10,2,1200,90,1,6,840010,840010,NA,1240,2,1,2,1,1995,0.64527,0.648508,0.64527,4,3,0,0.206945,1,0.717315,1,0,0,0.33,0.11,0.33,0,0.833333,0.387778,0,0,0,0,0.33,0.33,0.33,0.33,1,1,0,0.666667,0.5,0.33,1,0.61,0.666667,0.444444,0.666667,0.592593,1,1,1,1,3
"236",3,840,"USA",2,"USA",840,1,236,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,2,1,2,2,2,2,1,3,1,2,2,3,3,3,3,3,3,3,2,NA,4,1,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,9,9,9,1,1,1,1,1,5,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,2,2,2,1,3,3,2,3,3,3,3,1,2,4,1,2,1,1,1,1,1,1,1,2,1,2,2,3,3,9,3,9,10,9,3,3,8,4,3,1,3,2,2,3,3,2,3,2,3,3,3,4,2,2,3,3,2,5,3,7,4,2,4,1,2,1,3,3,3,1,3,2,2,2,1,1,1,1,1,1,1,3,3,2,2,2,2e+07,1,3,1,1,1,1,1,1,1,1,6,NA,1,1,1,1,1,3,3,1,4,4,2,3,2,1,1,NA,1103,1240,840001,840001,840003,5,2,1,1949,46,2,4,4,2,840118,23,2,1,1,1,NA,2,NA,NA,2,715,75,2,2,840010,840007,NA,1240,1,1,2,1,1995,0.53523,0.648508,0.53523,4,3,1,0.165278,1,0.61463,1,0,0,0,0,0.33,0,0.333333,0.221111,0,0,0,0,0.33,0.33,0.66,0.44,1,0,1,0.666667,0.5,0.66,0.66,0.606667,0.222222,0,0.333333,0.185185,1,1,1,1,3
"237",3,840,"USA",2,"USA",840,1,237,1,1,1,2,2,1,1,3,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,3,3,3,2,3,3,3,2,3,2,2,2,1,1,1,1,2,1,NA,1,2,2,1,2,1,1,2,2,2,2,1,2,3,3,1,10,8,8,2,2,3,2,2,3,4,1,1,2,1,2,2,1,2,1,1,1,2,1,1,NA,1,2,2,1,2,2,2,2,3,2,2,3,2,2,3,1,3,2,1,4,1,1,1,3,2,1,1,1,2,1,2,2,3,3,5,3,5,1,10,1,5,5,8,1,2,3,1,1,3,2,3,3,2,3,3,3,3,2,2,3,3,3,5,2,2,3,4,4,1,2,1,3,3,3,1,1,3,1,6,2,2,2,1,1,2,2,2,2,1,2,1,10100000,1,2,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,5,1,10,10,10,1,NA,NA,1,1,NA,1103,1240,840002,840002,840001,5,3,2,1922,73,3,6,8,3,840122,18,2,5,3,2,1,4,5,5,4,630,75,1,1,840010,840007,NA,1240,1,1,1,2,1995,0.77533,0.648508,0.77533,2,2,0,0.123889,1,0.59787,1,0,0,0.33,0.11,0,0,0.166667,0.055556,0,0,0,0,0,0.33,0.66,0.33,1,0,0,0.333333,1,0.33,0.66,0.663333,0.444444,1,1,0.814815,0.66,0.5,0.58,0.58,3
"238",3,840,"USA",2,"USA",840,1,238,1,1,1,3,1,2,3,3,2,1,2,2,1,1,2,1,2,1,2,2,1,2,3,1,2,3,3,3,2,3,3,2,3,3,1,2,3,1,1,1,1,2,2,NA,1,2,2,1,2,2,1,1,2,2,2,1,2,3,3,1,1,3,8,3,1,2,4,4,3,1,4,1,2,1,1,1,1,2,1,1,1,1,1,2,1,3,4,4,1,2,2,2,NA,2,2,1,3,2,1,3,1,3,3,2,3,4,NA,1,2,1,1,1,1,3,1,2,2,2,2,NA,2,5,2,10,1,5,4,5,5,2,3,1,1,3,3,3,NA,2,3,3,3,2,2,2,2,NA,3,8,4,6,4,3,4,1,1,2,3,3,3,2,3,2,1,6,2,2,1,1,1,1,2,NA,2,1,2,2,2e+07,1,3,1,1,1,1,1,1,1,1,7,1,2,1,2,2,1,2,3,1,5,5,2,2,1,1,1,NA,1103,1240,840001,840001,840003,5,3,2,1955,40,2,3,6,3,840120,41,2,6,10,1,2,5,2,2,3,530,75,1,1,840010,840006,NA,1240,2,2,1,2,1995,0.50021,0.648508,0.50021,3,2,0,0.304444,1,0.31588,1,0,0,1,0.333333,0.33,0,0.333333,0.221111,0,1,0,0.333333,0,0.33,0.66,0.33,0,0,0,0,1,0.33,0.66,0.663333,0.111111,0,0.444444,0.185185,0.33,0.5,0.415,0.415,3
"239",3,840,"USA",2,"USA",840,1,239,1,1,1,3,3,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3,3,2,1,1,3,3,2,2,3,NA,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,3,1,10,10,8,1,1,2,2,2,3,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5,3,3,1,1,2,2,2,1,2,2,2,2,2,3,1,2,1,4,1,2,1,3,3,1,1,1,1,2,1,3,3,3,3,10,2,7,NA,10,10,NA,5,6,5,2,3,1,1,2,3,3,3,2,2,3,2,2,2,3,3,2,4,6,3,6,3,3,4,2,2,1,3,3,3,1,1,4,1,3,NA,1,1,2,1,1,1,2,3,1,1,2,2e+07,1,2,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,NA,1103,1240,840001,840001,840002,5,2,1,1919,76,3,6,5,2,840119,18,2,4,3,1,1,2,8,8,3,300,75,1,2,840010,840007,NA,1240,1,2,1,1,1995,0.81535,0.648508,0.81535,2,2,0,0.096389,1,0.37375,1,0,0,0.33,0.11,0,0,0.166667,0.055556,0,0,0,0,0,0.33,0.33,0.22,1,1,0,0.666667,1,0.33,0.66,0.663333,0,0,0,0,0.33,0,0.165,0.165,3
"240",3,840,"USA",2,"USA",840,1,240,1,2,2,2,1,1,2,1,1,1,1,1,2,1,2,2,2,1,1,2,2,2,4,2,1,1,1,2,2,3,3,3,3,2,2,3,3,1,1,1,2,2,1,1,2,2,NA,1,2,2,2,2,2,2,2,1,2,3,3,3,7,9,10,2,1,2,1,2,1,2,1,1,1,2,2,2,1,2,2,1,2,1,1,2,1,6,0,2,1,2,1,1,1,3,2,1,1,3,2,4,3,4,2,4,4,2,NA,1,2,1,1,1,3,3,2,2,2,2,3,5,2,7,4,3,2,5,7,6,5,2,1,2,1,2,3,2,3,2,1,3,2,2,3,3,2,3,2,6,5,4,3,3,4,3,1,2,3,3,2,3,1,3,1,6,2,2,2,1,2,1,3,2,3,1,2,1,10100000,2,3,1,1,1,1,1,1,1,1,9,1,1,5,1,2,1,5,3,1,7,7,1,1,2,1,1,NA,1103,1240,840002,840002,840001,5,2,2,1976,18,1,1,8,3,840122,18,2,2,2,2,1,2,4,4,NA,1230,45,1,2,840010,840007,NA,1240,2,1,2,1,1995,2.76117,0.648508,2.76117,4,3,1,0.166111,1,0.730926,1,0,0,0,0,0,0,0.333333,0.111111,1,0,0,0.333333,0,0.33,0.33,0.22,1,0,1,0.666667,1,0.66,1,0.886667,0.444444,0,0.666667,0.37037,1,1,1,1,3
"241",3,840,"USA",2,"USA",840,1,241,1,1,1,2,1,1,3,2,1,1,1,1,2,1,2,1,2,2,1,2,2,2,4,1,1,3,3,3,3,3,3,3,3,3,2,2,3,2,1,1,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,3,3,1,7,8,1,2,2,3,2,2,5,1,2,1,1,1,2,1,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,3,1,1,1,3,3,3,1,3,3,1,1,4,1,2,3,1,1,1,1,2,1,2,2,3,3,5,2,3,2,4,4,2,8,1,1,2,3,1,2,3,3,2,1,3,3,3,3,3,3,3,3,2,2,5,5,1,2,4,4,1,2,1,3,3,3,2,4,3,1,2,2,2,2,1,2,1,3,3,2,1,2,2,2e+07,1,2,1,1,1,1,1,1,1,1,10,1,2,2,4,1,1,5,3,1,5,7,5,1,3,1,1,NA,1102,1240,840002,840002,NA,5,2,2,1948,47,2,4,5,2,840119,18,2,2,8,2,NA,4,8,8,4,220,70,1,6,840011,840006,NA,1240,2,2,2,2,1995,1.57067,0.648508,1.57067,1,1,0,0.345556,1,0.496574,1,0,0,0.33,0.11,0,0,0.166667,0.055556,1,1,0,0.666667,0.33,0.66,0.66,0.55,1,0,1,0.666667,1,0.66,0.66,0.773333,0.444444,0,0.444444,0.296296,0,0.5,0.25,0.25,3
"242",3,840,"USA",2,"USA",840,1,242,1,3,1,2,2,2,1,1,1,3,1,2,1,2,2,1,2,1,1,2,2,4,3,2,3,3,3,3,3,3,3,3,3,3,4,4,2,2,NA,1,1,2,2,1,1,2,NA,1,2,2,1,1,2,2,2,1,2,3,3,3,10,10,8,1,3,1,2,3,3,1,4,1,2,2,2,2,1,2,1,1,2,2,1,1,1,1,3,2,1,2,2,2,2,2,2,2,2,3,3,3,3,4,2,4,2,3,1,1,1,1,1,1,1,2,1,3,1,3,3,5,2,8,1,10,1,3,8,5,6,1,3,4,2,3,3,4,3,3,4,4,4,3,3,2,2,4,4,2,2,NA,3,4,4,1,2,2,3,3,3,1,1,2,2,6,2,2,2,1,NA,2,3,3,2,1,2,0,100000020,1,7,1,1,1,1,1,1,1,1,10,1,1,1,5,1,1,5,1,5,5,5,NA,3,1,1,1,NA,1105,1270,NA,NA,NA,NA,4,1,1949,46,2,4,7,3,840121,43,2,1,12,1,1,2,10,10,2,430,60,1,6,840004,840006,NA,1240,1,2,2,2,1995,0.54023,0.648508,0.54023,5,3,0,0.359167,1,0.637778,1,0,0,0.33,0.11,0.33,0,1,0.443333,0,1,0,0.333333,0.33,0.66,0.66,0.55,0,0,1,0.333333,1,0.66,0.66,0.773333,0.444444,0.444444,0.444444,0.444444,1,1,1,1,3
"243",3,840,"USA",2,"USA",840,1,243,1,3,2,4,4,4,1,3,1,1,1,2,2,1,2,1,1,2,1,2,2,2,4,2,3,3,3,3,3,3,3,3,3,3,NA,2,NA,2,2,1,1,2,1,1,2,NA,NA,1,2,2,2,1,2,2,2,1,1,NA,1,NA,3,10,8,2,2,3,2,3,3,3,4,1,1,2,2,2,2,2,1,2,1,2,1,2,2,1,1,3,1,2,2,2,2,2,2,2,1,1,3,3,1,2,4,2,1,4,1,2,3,2,1,1,1,4,2,3,3,3,NA,6,2,6,9,7,3,4,7,4,5,2,1,3,1,1,3,3,2,2,2,2,1,2,1,NA,2,NA,3,5,5,5,NA,2,3,1,2,2,NA,NA,NA,NA,1,2,2,6,2,2,2,1,2,1,2,3,1,1,2,0,100000020,1,6,1,1,1,1,1,1,1,1,10,1,1,3,4,1,1,NA,3,5,5,7,NA,3,1,1,7,5,1103,NA,840002,840002,840002,5,NA,1,1922,73,3,6,6,3,840120,20,2,4,5,2,1,3,NA,NA,3,115,65,2,NA,840004,840006,NA,1240,1,1,2,1,1995,0.53523,0.648508,0.53523,2,3,NA,0.374445,1,0.387298,0.83,0,0,0.33,0.11,1,0,0.833333,0.611111,1,1,0,0.666667,0,0.33,0,0.11,0,0,1,0.333333,NA,0,0.66,0.31986,NA,0.444444,0.444444,0.396,1,0,0.5,0.5,3
"244",3,840,"USA",2,"USA",840,1,244,1,2,2,4,1,2,3,2,1,1,1,2,2,1,2,1,2,2,1,2,1,2,4,2,3,3,3,3,3,3,3,3,3,3,3,3,NA,2,NA,1,1,2,2,NA,2,2,NA,1,2,2,2,1,2,2,1,1,1,1,1,1,1,4,4,2,2,3,NA,3,4,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,1,3,1,2,1,NA,2,2,2,2,2,2,2,1,3,2,1,3,4,1,1,4,1,1,3,1,2,1,1,4,3,3,3,3,3,NA,2,3,1,6,1,4,5,3,4,2,2,2,2,4,2,2,2,NA,NA,NA,NA,NA,3,NA,NA,NA,2,4,2,4,2,NA,4,2,1,2,NA,2,3,2,1,3,1,6,2,2,2,1,2,NA,3,3,2,2,1,0,100000020,1,6,1,1,1,1,1,1,1,1,10,1,3,4,3,1,1,NA,4,2,5,5,5,1,3,2,1,5,1101,NA,NA,NA,NA,NA,NA,1,1956,39,2,3,4,2,840118,17,2,1,8,1,2,4,4,4,3,1240,70,2,6,840004,840006,NA,1240,2,2,2,2,1995,0.52522,0.648508,0.52522,2,2,NA,0.557584,0.83,0.235333,0.915,0.5,0.33,NA,0.50626,0.33,0,0.833333,0.387778,1,1,0,0.666667,0.33,NA,1,0.66963,0,0,0,0,0,0,0.33,0.11,NA,0.111111,0.444444,0.251333,0.66,0.5,0.58,0.58,3
