"","study","wave","version","versn_s","doi_gesis","doi_wvsa","studytit","uniqid","intrvwr_id","cntry","cntry_AN","cntrycow","year","fw_start","fw_end","cntry_y","mode","mm_mixed_mode_EVS5","mm_mode_fu_EVS5","mm_matrix_group_EVS5","mm_fw_start_fu_EVS5","mm_fw_end_fu_EVS5","mm_year_fu_EVS5","ivlength","ivstart","ivstend","ivdate","mm_v277_fu_EVS5","mm_v278a_fu_r_EVS5","mm_v279a_fu_r_EVS5","lnge_num","lnge_iso","gwght","pwght","wght_eq1000","reg_nuts1","reg_nuts2","reg_iso","size_5c","respint","A001","A002","A003","A004","A005","A006","A008","A009","A170","A173","A027","A029","A030","A032","A034","A035","A038","A039","A040","A041","A042","A065","A066","A067","A068","A071","A072","A074","A078","A079","A080_01","A080_02","A124_02","A124_03","A124_06","A124_08","A124_09","A165","B008","C001","C001_01","C002","C002_01","D081","D026_03","D026_05","C038","C039","C041","D001_B","G007_18_B","G007_33_B","G007_34_B","G007_35_B","G007_36_B","D054","D059","D060","D061","D078","E001","E002","E003","E004","Y002","E012","E015","E018","E023","E025","E026","E027","E028","E033","E035","E036","E037","E039","E069_01","E069_02","E069_04","E069_05","E069_06","E069_07","E069_08","E069_18A","E069_18","E069_11","E069_12","E069_13","E069_14","E069_17","E069_20","E111_01","E114","E115","E116","E117","E179_WVS7","E181_EVS5","E224","E225","E226","E227","E228","E229","E233","E233A","E233B","E235","E236","E263","E264","E265_01","E265_02","E265_03","E265_04","E265_05","E265_06","E265_07","E265_08","F025","F028","F028B_WVS7","F066_EVS5","F034","F050","F051","F053","F054","F063","F114A","F115","F116","F117","F118","F119","F120","F121","F122","F123","F132","E290","F144_02","G005","G006","G052","G062","G063","G255","G256","G257","H009","H010","H011","X001","X002","X003","X003R","X003R2","G027A","X002_02A","X002_02B","V002","V002A","V002A_01","V001","V001A","V001A_01","X007","x026_01","X011","X013","X025A_01","X025R","W002A_01","W002R","V004AM_01","V004RM","V004AF_01","V004RF","X028","W003","X052","X035_EVS5","X036E_WVS7","V097EF","W005_EVS5","W006E_WVS7","X047_WVS7","X047E_EVS5"
"51768",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050021,5509,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,55,13.1,14.05,20170927,NA,NA,NA,158,"de",1.03578227543726,0.217695778197858,0.315059861373661,"CH0","CH03",NA,2,1,2,1,1,4,1,4,2,1,9,9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,4,1,2,2,4,4,2,2,2,1,NA,2,NA,NA,NA,2,3,4,3,4,1,2,1,2,2,0,1,2,4,1,3,3,3,5,9,NA,3,2,3,3,2,4,3,4,2,3,3,3,4,2,2,2,2,8,1,2,2,2,NA,NA,8,1,1,9,7,4,9,4,4,9,9,3,3,2,2,3,3,2,3,3,2,1,8,NA,7,2,0,1,0,0,1,1,8,7,5,9,8,9,9,8,1,9,8,9,1,3,4,2,2,2,3,2,2,2,3,2,1994,23,1,1,1,756,"CH",1,756,"CH",1,756,"CH",6,1,0,1,4,2,NA,NA,3,2,7,3,1,NA,NA,26,NA,3,NA,NA,NA,NA
"51769",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050022,4103,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,43,18.3,19.13,20171129,NA,NA,NA,158,"de",0.959183904311958,0.217695778197858,0.315059861373661,"CH0","CH06",NA,2,1,1,2,2,4,1,2,1,2,8,7,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,2,4,2,4,4,2,2,1,4,5,2,4,2,4,4,3,1,3,4,2,4,3,1,3,1,1,1,1,1,3,3,3,3,3,3,6,5,5,3,2,2,3,3,1,3,2,3,3,3,3,3,2,2,3,7,3,3,3,2,NA,75603,8,4,7,4,7,8,9,8,7,4,5,3,3,2,3,2,2,2,3,2,3,5,7,NA,1,1,1,1,1,1,10,7,4,1,1,4,3,1,8,1,1,4,3,2,1,2,3,2,3,2,2,2,3,4,4,2,1994,23,1,1,1,756,"CH",0,792,"TR",0,792,"TR",1,1,0,2,3,2,3,2,1,1,2,1,1,1,2,43,NA,8,33,NA,NA,9
"51770",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050023,1015,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,43,12.3,13.13,20170920,NA,NA,NA,158,"de",0.767237195951169,0.217695778197858,0.315059861373661,"CH0","CH05",NA,1,1,1,2,2,2,2,3,2,3,7,7,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,2,NA,2,4,1,2,4,3,2,3,2,2,1,2,2,3,3,3,2,3,3,2,3,3,1,4,1,2,1,2,3,2,2,2,2,3,6,3,4,3,3,3,3,3,3,2,2,2,3,3,2,3,3,3,2,3,7,4,3,4,2,NA,NA,5,1,9,6,3,8,10,4,7,10,8,1,1,3,4,2,3,2,1,3,4,1,3,NA,3,1,1,1,0,0,5,2,3,1,1,5,5,2,5,8,5,5,2,2,1,1,3,2,3,2,1,1,3,4,4,1,1954,63,5,3,1,756,"CH",1,756,"CH",1,756,"CH",1,1,2,4,6,3,3,2,1,1,1,1,1,1,2,31,NA,8,41,NA,NA,8
"51771",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050024,1015,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,47,10.3,11.17,20171215,NA,NA,NA,158,"de",1.31441212760327,0.217695778197858,0.315059861373661,"CH0","CH04",NA,1,3,2,2,2,4,2,4,NA,3,8,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,3,4,3,4,3,3,2,NA,2,3,NA,NA,NA,3,3,3,3,4,3,3,4,2,NA,2,3,4,2,2,2,NA,NA,2,5,5,5,NA,NA,3,NA,NA,3,3,3,3,2,3,3,2,NA,3,5,NA,4,4,1,NA,NA,10,1,10,10,1,NA,10,10,NA,NA,NA,3,3,NA,NA,NA,4,NA,2,NA,4,0,8,NA,7,NA,0,0,0,0,1,3,5,2,1,10,7,NA,10,NA,NA,5,1,1,1,2,3,NA,NA,2,2,2,4,4,4,1,1992,25,2,1,1,756,"CH",1,756,"CH",1,756,"CH",6,1,0,1,2,1,NA,NA,3,2,NA,NA,1,NA,2,61,NA,NA,NA,NA,NA,NA
"51772",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050025,4374,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,51,13.58,14.49,20170928,NA,NA,NA,207,"it",0.764208031969862,0.217695778197858,0.315059861373661,"CH0","CH04",NA,4,2,1,2,1,2,1,3,2,2,7,10,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,1,2,5,2,4,2,3,3,3,2,3,1,2,2,3,2,2,2,4,4,4,4,1,3,4,3,2,0,2,2,3,1,3,2,3,7,9,4,3,2,3,1,2,2,1,2,2,2,2,NA,3,2,2,2,2,NA,3,3,4,1,NA,NA,2,1,10,3,1,10,10,3,5,10,9,4,4,1,3,3,NA,2,2,3,4,0,8,NA,7,2,NA,NA,0,0,2,1,3,1,4,10,5,9,9,9,9,9,1,6,0,NA,4,1,2,2,2,2,2,4,4,1,1994,23,1,1,2,380,"IT",0,380,"IT",0,380,"IT",6,1,0,1,6,3,NA,NA,7,3,7,3,6,NA,NA,NA,NA,1,NA,NA,NA,9
"51773",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050026,4505,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,48,12.41,13.29,20171128,NA,NA,NA,144,"fr",0.96029349716411,0.217695778197858,0.315059861373661,"CH0","CH01",NA,4,1,1,1,1,2,1,4,1,2,8,7,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,5,3,3,1,5,2,2,4,5,1,1,2,2,2,2,2,4,4,3,4,3,1,4,2,3,1,1,2,2,2,3,1,3,4,5,6,5,5,4,3,2,3,2,2,2,3,3,2,2,3,2,2,3,7,4,2,4,1,NA,75603,6,1,10,7,3,8,10,6,6,10,8,4,4,1,3,2,4,2,1,3,3,0,8,NA,7,2,0,0,0,0,1,1,1,1,1,10,1,6,10,6,1,10,1,1,0,NA,4,2,1,2,2,2,3,3,3,1,1981,36,3,2,2,724,"ES",0,724,"ES",0,724,"ES",6,1,1,3,7,3,7,3,1,1,1,1,1,1,2,21,NA,7,21,NA,NA,8
"51774",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050027,3048,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,47,17.5,18.37,20170928,NA,NA,NA,158,"de",1.00160087514129,0.217695778197858,0.315059861373661,"CH0","CH05",NA,2,1,1,1,2,3,NA,4,2,2,8,3,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,5,2,5,4,5,5,3,2,4,1,1,1,3,3,3,4,4,4,NA,4,3,1,4,2,3,1,3,3,3,2,1,1,2,8,8,8,6,5,3,1,2,2,2,NA,2,3,3,2,NA,3,3,2,3,9,4,1,4,1,NA,NA,8,1,10,10,1,9,10,6,2,8,9,2,2,1,4,NA,3,3,2,4,4,1,8,NA,7,2,0,0,0,0,2,3,2,6,1,10,2,10,10,10,5,5,3,1,1,2,3,1,1,3,3,3,3,4,4,1,1999,18,1,1,1,756,"CH",0,276,"DE",1,756,"CH",6,2,0,2,2,1,NA,NA,3,2,3,2,6,NA,NA,NA,NA,5,NA,NA,NA,NA
"51775",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050028,4381,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,58,10.01,10.59,20171002,NA,NA,NA,158,"de",1.12396583539524,0.217695778197858,0.315059861373661,"CH0","CH05",NA,2,1,1,1,1,2,1,2,2,2,7,7,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,4,1,2,2,4,4,2,2,2,3,3,3,4,2,2,2,NA,NA,1,3,1,3,3,1,1,1,3,1,3,3,3,3,3,NA,2,3,2,2,3,2,3,2,2,NA,3,3,3,3,3,3,2,3,2,7,4,3,3,1,NA,NA,2,2,8,9,7,7,8,5,8,9,8,2,2,2,3,2,3,2,2,3,4,1,4,NA,5,1,1,1,0,1,7,2,2,2,2,7,9,3,5,8,3,6,3,9,1,1,3,2,2,2,2,2,3,4,4,1,1955,62,5,3,1,756,"CH",1,756,"CH",1,756,"CH",1,1,3,2,3,2,2,1,2,1,3,2,1,2,2,83,NA,5,61,NA,NA,6
"51776",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050029,5124,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,55,15.01,15.56,20171218,NA,NA,NA,158,"de",0.899174560785377,0.217695778197858,0.315059861373661,"CH0","CH02",NA,1,1,1,1,1,2,2,2,1,1,9,10,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2,5,3,3,4,4,2,2,1,5,1,2,2,4,2,2,2,4,4,3,3,4,1,4,1,2,1,1,1,1,1,2,2,3,4,5,6,6,2,2,3,3,2,2,1,2,2,2,1,2,4,3,1,2,9,4,3,3,1,NA,75603,10,1,10,9,4,9,9,2,2,9,10,1,1,1,3,3,4,3,1,2,4,2,6,NA,6,1,1,1,1,1,6,3,5,1,1,8,3,3,9,8,2,1,1,1,1,1,4,2,2,2,2,1,2,3,4,1,1986,31,2,2,1,756,"CH",0,807,"014",1,756,"CH",6,1,0,2,5,3,5,3,2,1,3,2,1,1,2,14,NA,3,32,NA,NA,7
"51777",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050030,4257,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,59,13.37,14.36,20170929,NA,NA,NA,144,"fr",0.742197345438913,0.217695778197858,0.315059861373661,"CH0","CH02",NA,2,1,1,1,2,3,4,2,1,2,9,8,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,1,2,2,3,2,4,4,3,1,1,1,2,2,2,2,3,2,2,2,1,4,1,4,2,1,3,1,3,2,3,3,3,5,5,4,2,1,2,2,3,3,2,1,2,2,2,1,3,3,3,1,2,10,4,4,4,1,NA,NA,8,3,9,8,2,9,8,6,7,10,10,1,1,1,4,2,4,3,1,4,4,1,4,NA,3,1,1,1,1,1,9,1,1,1,1,1,2,1,2,5,4,5,3,3,1,1,4,1,1,1,1,1,2,2,2,1,1947,70,6,3,1,756,"CH",1,756,"CH",1,756,"CH",1,1,4,2,5,3,1,1,0,1,3,2,4,4,2,33,NA,10,52,NA,NA,7
"51778",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050031,5024,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,90,16.54,18.24,20171016,NA,NA,NA,158,"de",0.964477691260102,0.217695778197858,0.315059861373661,"CH0","CH04",NA,4,2,1,1,2,2,2,3,1,2,8,8,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,2,5,2,4,1,4,2,4,2,4,1,1,2,2,2,2,3,NA,3,3,4,3,4,4,3,2,0,1,NA,1,1,2,1,1,4,5,6,3,4,2,3,3,3,2,3,2,3,3,2,3,3,2,2,2,6,3,2,4,1,NA,75603,8,1,10,8,2,8,10,4,4,10,9,1,1,2,3,2,3,2,2,3,4,2,8,NA,7,2,0,NA,0,0,2,2,3,3,2,10,1,10,10,8,8,10,2,1,1,NA,3,2,2,1,1,2,3,4,4,1,1975,42,3,2,1,756,"CH",1,756,"CH",1,756,"CH",1,1,4,6,5,3,3,2,3,2,5,3,1,6,2,21,NA,4,52,NA,NA,8
"51779",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050032,3042,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,67,13.58,15.05,20171030,NA,NA,NA,158,"de",1.0226264411042,0.217695778197858,0.315059861373661,"CH0","CH05",NA,1,1,1,1,2,3,1,2,1,1,10,10,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,1,2,3,3,2,2,1,1,1,2,1,2,2,3,2,3,1,2,2,2,1,3,4,3,1,1,1,1,1,3,3,3,3,3,6,6,8,8,7,2,1,3,2,2,3,2,3,3,2,3,2,2,2,3,5,3,2,3,2,NA,75607,8,4,10,10,8,10,9,6,5,4,7,2,2,3,3,2,2,3,2,2,4,2,4,NA,3,2,1,1,1,1,6,2,1,1,1,5,3,5,7,6,1,5,3,1,1,1,3,2,2,1,1,1,3,3,3,2,1954,63,5,3,1,756,"CH",0,380,"IT",1,756,"CH",3,1,1,2,3,2,3,2,0,1,1,1,1,1,1,52,NA,7,NA,NA,NA,5
"51780",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050033,5102,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,91,15.32,17.03,20170911,NA,NA,NA,144,"fr",0.981870301121172,0.217695778197858,0.315059861373661,"CH0","CH02",NA,1,2,NA,4,4,3,1,2,2,2,8,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,2,5,1,1,5,5,2,1,1,3,2,2,1,4,2,2,3,3,4,3,4,3,1,3,1,1,0,1,1,1,1,2,1,3,6,2,2,1,3,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,8,1,1,2,1,NA,75626,10,5,7,10,9,6,10,6,4,10,6,1,1,1,2,2,3,2,1,4,4,0,6,NA,1,2,1,1,NA,1,10,1,1,1,1,1,1,7,8,3,1,1,1,1,1,2,4,3,3,3,2,2,1,2,3,1,1946,71,6,3,1,756,"CH",1,756,"CH",1,756,"CH",1,1,3,2,2,1,2,1,2,1,2,1,4,4,1,42,NA,7,52,NA,NA,1
"51781",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050034,1054,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,61,10.34,11.35,20171110,NA,NA,NA,144,"fr",1.24122243748088,0.217695778197858,0.315059861373661,"CH0","CH01",NA,3,3,1,1,2,4,1,4,4,5,3,4,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,2,5,4,5,5,2,2,3,1,2,2,2,2,2,2,4,4,4,4,3,1,3,2,2,0,1,2,4,1,1,1,2,NA,1,5,5,4,4,4,3,3,2,3,2,3,3,3,3,2,2,3,3,1,4,3,4,2,NA,NA,1,1,10,10,1,5,4,7,4,1,5,3,3,1,NA,NA,4,NA,NA,NA,NA,0,8,NA,7,3,0,0,0,0,1,8,NA,1,1,1,1,1,1,1,1,1,NA,10,1,3,3,4,2,4,4,3,4,4,4,1,1970,47,4,2,1,756,"CH",1,756,"CH",1,756,"CH",3,1,2,1,3,2,NA,NA,NA,NA,1,1,8,NA,2,71,NA,NA,NA,NA,NA,1
"51782",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050035,5507,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,75,15.09,16.24,20171102,NA,NA,NA,207,"it",1.17527883264464,0.217695778197858,0.315059861373661,"CH0","CH07",NA,3,1,1,2,2,3,1,2,2,1,8,6,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,NA,2,4,1,2,NA,3,2,2,2,3,1,3,3,4,3,3,3,3,3,2,NA,1,3,1,4,2,1,3,1,3,NA,NA,2,3,4,4,8,7,5,2,2,2,2,2,2,2,NA,NA,2,3,2,2,2,NA,8,3,3,3,2,NA,75603,7,6,6,8,7,7,8,8,8,8,8,4,4,1,2,2,2,2,3,4,4,0,4,NA,2,1,1,1,1,1,8,3,1,3,3,5,NA,2,5,5,1,1,5,1,0,NA,4,3,3,2,2,2,2,4,4,2,1973,44,3,2,2,915,"XK",0,915,"XK",0,915,"XK",1,1,2,4,3,2,6,3,1,1,2,1,1,7,1,53,NA,NA,41,NA,NA,3
"51783",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050036,1011,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,62,18.47,19.49,20171023,NA,NA,NA,158,"de",0.774428414574731,0.217695778197858,0.315059861373661,"CH0","CH04",NA,2,1,1,2,1,3,2,3,2,2,5,7,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,2,4,1,2,3,3,3,2,2,4,1,2,2,3,3,2,2,3,3,2,3,4,3,2,4,3,0,1,1,2,2,3,3,3,4,3,5,5,4,2,3,3,3,2,3,2,3,3,2,3,3,2,3,3,8,4,3,4,1,NA,75609,8,2,10,6,3,8,10,7,5,10,7,1,1,1,4,2,4,2,2,2,4,2,7,NA,2,2,1,1,0,0,7,1,1,1,1,5,5,3,5,5,2,1,1,2,1,1,3,3,3,1,2,1,2,3,4,1,1955,62,5,3,1,756,"CH",0,40,"AT",1,756,"CH",1,1,2,2,5,3,3,2,2,1,3,2,1,5,2,33,NA,7,32,NA,NA,NA
"51784",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050037,5024,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,96,15.02,16.38,20170922,NA,NA,NA,158,"de",0.850970207057507,0.217695778197858,0.315059861373661,"CH0","CH04",NA,4,2,1,2,2,3,1,4,1,1,9,10,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,2,5,2,4,2,3,3,4,2,4,1,2,1,2,2,2,3,3,3,3,3,1,4,1,4,2,1,3,3,3,1,2,2,2,5,6,5,6,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,9,3,3,4,1,NA,75601,9,1,10,10,1,10,10,2,8,9,10,2,1,1,3,3,4,2,1,3,4,2,8,NA,5,1,1,1,0,0,10,1,1,1,1,10,5,8,10,2,1,3,2,1,1,1,4,1,2,1,1,1,1,4,4,1,1969,48,4,2,1,756,"CH",0,276,"DE",0,380,"IT",3,1,4,6,7,3,7,3,3,2,7,3,1,1,2,24,NA,1,33,NA,NA,10
"51785",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050038,2038,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,54,13.16,14.1,20171220,NA,NA,NA,158,"de",0.914941878409892,0.217695778197858,0.315059861373661,"CH0","CH02",NA,2,1,1,2,2,1,1,2,2,1,7,8,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,4,1,2,3,2,4,3,2,2,1,2,1,3,2,2,2,3,3,3,3,1,2,1,2,2,0,3,1,2,2,3,1,3,7,5,5,8,8,2,2,3,2,2,2,2,3,3,2,2,2,2,3,2,8,3,3,3,1,NA,75604,6,1,8,8,5,7,10,6,6,8,10,1,1,1,3,3,3,3,2,3,4,2,3,NA,2,1,1,1,1,1,10,1,1,1,1,5,1,5,5,1,5,5,1,1,1,1,3,3,3,2,2,2,3,4,4,1,1998,19,1,1,1,756,"CH",1,756,"CH",1,756,"CH",6,2,0,4,2,1,NA,NA,3,2,5,3,6,NA,NA,NA,NA,3,NA,NA,NA,NA
"51786",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050039,4380,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,93,12.55,14.28,20171006,NA,NA,NA,158,"de",0.820110203911019,0.217695778197858,0.315059861373661,"CH0","CH04",NA,2,1,1,1,2,1,1,2,2,1,10,8,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,2,4,NA,5,4,4,4,4,2,2,2,2,2,2,4,4,4,4,4,3,4,4,NA,NA,1,3,3,1,1,1,1,1,4,3,5,7,3,3,2,3,2,2,2,2,2,2,2,3,2,2,2,2,8,4,4,4,NA,NA,75603,1,1,10,6,1,8,10,1,1,10,8,1,1,1,4,4,4,1,1,4,4,0,8,NA,4,1,0,0,0,0,1,1,1,1,1,NA,NA,NA,NA,1,9,NA,NA,1,1,4,5,1,2,2,1,1,3,3,4,1,1946,71,6,3,1,756,"CH",1,756,"CH",1,756,"CH",1,1,2,2,7,3,7,3,2,1,3,2,4,1,1,23,NA,2,26,NA,NA,7
"51787",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050040,1054,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,75,11.1,12.25,20171010,NA,NA,NA,144,"fr",0.989255859826058,0.217695778197858,0.315059861373661,"CH0","CH01",NA,2,2,1,1,2,3,1,3,2,2,8,7,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,2,5,1,2,4,4,2,4,2,5,1,2,1,3,2,2,1,3,4,2,2,1,3,1,3,1,1,1,1,3,1,2,3,3,6,6,8,7,3,2,2,3,1,1,2,2,2,2,2,3,3,1,1,2,6,1,1,3,1,NA,75602,8,2,8,7,3,9,10,4,2,10,8,4,4,1,3,2,2,3,2,2,4,1,4,NA,5,1,1,1,1,1,5,4,2,7,6,7,1,5,9,10,2,7,2,5,0,NA,5,2,2,2,1,2,2,4,4,1,1992,25,2,1,1,756,"CH",0,620,"PT",0,620,"PT",6,2,0,3,6,3,NA,NA,2,1,5,3,1,NA,1,32,NA,1,NA,NA,NA,9
"51788",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050041,5024,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,89,20.54,22.23,20171017,NA,NA,NA,158,"de",0.964477691260102,0.217695778197858,0.315059861373661,"CH0","CH04",NA,4,1,1,1,2,2,2,4,2,2,8,10,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,2,5,2,5,1,4,2,2,1,4,1,2,2,2,2,2,3,4,4,4,4,4,3,4,1,2,1,1,3,2,1,1,2,3,6,5,5,1,3,3,2,2,NA,2,2,2,2,2,2,2,4,3,2,3,8,4,2,4,1,NA,75609,6,1,10,10,1,10,10,9,1,9,8,4,4,2,4,2,4,3,2,3,4,0,8,NA,7,3,0,0,0,0,1,1,3,2,1,10,7,10,10,9,10,10,1,2,0,NA,4,1,3,1,1,1,4,4,4,1,1980,37,3,2,2,442,"LU",0,442,"LU",0,442,"LU",6,1,1,3,8,3,7,3,7,3,7,3,1,5,2,12,NA,1,26,NA,NA,10
"51789",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",756050042,5102,756,"CH",225,2017,201709,201801,7562017,1,5,NA,NA,NA,NA,NA,62,9.2,10.22,20171011,NA,NA,NA,144,"fr",0.629249220752982,0.217695778197858,0.315059861373661,"CH0","CH02",NA,1,1,1,1,1,2,1,3,1,1,9,9,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,2,5,1,2,2,4,2,2,3,4,1,3,1,2,2,2,2,3,4,3,4,3,1,3,1,1,1,1,1,2,1,1,2,NA,5,7,3,4,3,3,2,3,2,2,2,3,2,2,2,3,2,2,2,2,8,4,3,4,1,NA,75601,6,7,8,8,1,9,10,9,7,9,7,1,1,1,4,1,4,4,4,4,NA,2,6,NA,5,1,1,0,0,0,7,2,3,2,2,9,3,9,9,2,5,9,5,1,1,1,3,1,NA,1,1,1,4,4,4,2,1994,23,1,1,1,756,"CH",1,756,"CH",1,756,"CH",6,2,0,4,5,3,NA,NA,3,2,3,2,1,NA,1,23,NA,6,NA,NA,NA,2
