"","study","wave","version","versn_s","doi_gesis","doi_wvsa","studytit","uniqid","intrvwr_id","cntry","cntry_AN","cntrycow","year","fw_start","fw_end","cntry_y","mode","mm_mixed_mode_EVS5","mm_mode_fu_EVS5","mm_matrix_group_EVS5","mm_fw_start_fu_EVS5","mm_fw_end_fu_EVS5","mm_year_fu_EVS5","ivlength","ivstart","ivstend","ivdate","mm_v277_fu_EVS5","mm_v278a_fu_r_EVS5","mm_v279a_fu_r_EVS5","lnge_num","lnge_iso","gwght","pwght","wght_eq1000","reg_nuts1","reg_nuts2","reg_iso","size_5c","respint","A001","A002","A003","A004","A005","A006","A008","A009","A170","A173","A027","A029","A030","A032","A034","A035","A038","A039","A040","A041","A042","A065","A066","A067","A068","A071","A072","A074","A078","A079","A080_01","A080_02","A124_02","A124_03","A124_06","A124_08","A124_09","A165","B008","C001","C001_01","C002","C002_01","D081","D026_03","D026_05","C038","C039","C041","D001_B","G007_18_B","G007_33_B","G007_34_B","G007_35_B","G007_36_B","D054","D059","D060","D061","D078","E001","E002","E003","E004","Y002","E012","E015","E018","E023","E025","E026","E027","E028","E033","E035","E036","E037","E039","E069_01","E069_02","E069_04","E069_05","E069_06","E069_07","E069_08","E069_18A","E069_18","E069_11","E069_12","E069_13","E069_14","E069_17","E069_20","E111_01","E114","E115","E116","E117","E179_WVS7","E181_EVS5","E224","E225","E226","E227","E228","E229","E233","E233A","E233B","E235","E236","E263","E264","E265_01","E265_02","E265_03","E265_04","E265_05","E265_06","E265_07","E265_08","F025","F028","F028B_WVS7","F066_EVS5","F034","F050","F051","F053","F054","F063","F114A","F115","F116","F117","F118","F119","F120","F121","F122","F123","F132","E290","F144_02","G005","G006","G052","G062","G063","G255","G256","G257","H009","H010","H011","X001","X002","X003","X003R","X003R2","G027A","X002_02A","X002_02B","V002","V002A","V002A_01","V001","V001A","V001A_01","X007","x026_01","X011","X013","X025A_01","X025R","W002A_01","W002R","V004AM_01","V004RM","V004AF_01","V004RF","X028","W003","X052","X035_EVS5","X036E_WVS7","V097EF","W005_EVS5","W006E_WVS7","X047_WVS7","X047E_EVS5"
"29765",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050021,503181,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,67,11.07,12.14,20181027,NA,NA,NA,207,"it",1.67723741750758,2.11849960474308,0.43917435221783,"ITC","ITC1",NA,1,2,1,2,2,2,1,2,2,2,8,8,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,1,1,2,5,2,2,1,2,2,1,2,2,3,3,3,2,3,3,2,3,3,4,2,3,2,1,3,1,3,2,3,2,3,4,7,6,10,6,2,1,2,3,1,3,1,2,2,3,2,2,2,2,2,6,2,2,3,2,NA,38009,8,6,8,8,6,6,7,7,6,8,7,1,1,3,3,3,2,2,2,2,2,1,2,NA,4,1,1,NA,NA,1,10,1,1,1,1,6,1,1,6,6,1,1,1,7,1,2,3,2,2,1,1,1,2,3,4,2,1977,41,3,2,1,380,"IT",1,380,"IT",1,380,"IT",1,1,1,3,2,1,2,1,1,1,1,1,1,1,2,75,NA,3,75,NA,NA,7
"29766",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050022,503181,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,74,12.17,13.31,20190107,NA,NA,NA,207,"it",0.517309985884363,2.11849960474308,0.43917435221783,"ITC","ITC1",NA,1,2,1,2,2,1,1,1,3,3,8,8,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,1,0,2,3,2,4,1,2,2,4,3,2,2,4,1,2,2,2,2,2,2,3,3,2,3,1,4,1,4,2,1,1,1,2,1,2,2,3,7,9,2,4,2,2,1,3,4,2,2,3,4,4,3,3,2,3,4,4,7,3,4,3,2,NA,38013,3,2,10,8,1,10,10,6,10,10,8,1,1,3,4,1,2,2,3,3,4,1,2,NA,1,1,1,1,1,1,10,1,1,1,1,8,1,1,8,1,3,1,1,3,1,1,3,4,4,2,2,2,2,3,2,2,1948,70,6,3,1,380,"IT",1,380,"IT",1,380,"IT",1,1,1,2,3,2,3,2,1,1,1,1,3,4,NA,33,NA,10,42,NA,NA,NA
"29767",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050023,503181,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,57,9.02,9.59,20180926,NA,NA,NA,207,"it",0.9033348065687,2.11849960474308,0.43917435221783,"ITC","ITC1",NA,1,1,1,2,1,4,1,3,2,2,8,8,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,1,2,4,1,2,2,2,2,1,2,4,1,2,2,4,2,2,3,3,4,3,3,1,2,1,3,1,1,3,1,4,1,3,2,1,7,10,5,5,7,3,1,4,4,1,4,3,3,3,3,4,3,2,4,2,7,2,2,3,1,NA,38013,6,3,8,7,6,10,10,8,6,10,5,1,1,1,3,2,2,2,1,2,4,1,4,NA,4,1,1,1,0,0,7,1,1,1,1,6,1,6,9,6,6,1,1,2,1,2,2,4,3,3,4,3,1,4,3,2,1984,34,2,2,1,380,"IT",0,756,"CH",1,380,"IT",1,1,1,3,3,2,2,1,3,2,2,1,7,1,2,33,NA,3,83,NA,NA,5
"29768",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050024,503181,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,116,9.45,11.41,20181003,NA,NA,NA,207,"it",0.591220742199304,2.11849960474308,0.43917435221783,"ITC","ITC1",NA,2,1,1,2,2,2,2,2,2,2,6,5,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,2,2,2,5,1,2,3,3,2,3,2,3,1,2,2,3,3,3,2,4,4,3,4,1,3,4,2,3,1,1,3,2,1,1,1,2,6,8,2,3,5,1,2,2,3,2,2,2,4,4,3,3,3,3,3,1,6,4,4,4,1,NA,NA,8,2,10,6,1,10,10,8,8,10,10,1,1,1,4,3,3,2,2,4,4,1,3,NA,2,1,1,1,1,1,8,1,2,2,1,9,5,5,9,5,2,2,1,1,1,1,3,2,2,1,1,1,3,3,3,1,1958,60,5,3,1,380,"IT",1,380,"IT",1,380,"IT",1,1,1,3,3,2,3,2,2,1,2,1,3,1,NA,52,NA,4,32,NA,NA,6
"29769",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050025,503181,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,63,11.31,12.34,20181012,NA,NA,NA,207,"it",1.41424276925887,2.11849960474308,0.43917435221783,"ITC","ITC1",NA,2,1,1,2,3,3,1,2,2,5,7,6,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,2,2,1,2,1,2,4,2,2,2,2,2,1,2,2,3,3,3,1,2,4,2,NA,1,2,3,4,2,1,3,1,3,1,3,3,3,5,5,5,9,5,1,2,1,2,2,2,2,3,3,3,3,2,2,2,2,6,2,3,3,2,NA,38013,8,5,6,7,6,8,8,8,8,9,4,1,1,2,3,2,NA,2,1,2,4,1,2,NA,1,1,1,1,1,1,8,1,1,1,1,1,1,5,5,6,1,1,5,5,1,1,2,3,3,1,2,2,1,1,3,1,1941,77,6,3,1,380,"IT",1,380,"IT",1,380,"IT",5,1,3,1,2,1,NA,NA,1,1,1,1,4,NA,1,51,NA,9,NA,NA,NA,3
"29770",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050026,503181,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,50,17.52,18.42,20181025,NA,NA,NA,207,"it",1.78144030215669,2.11849960474308,0.43917435221783,"ITC","ITC1",NA,2,1,1,2,2,3,1,2,2,3,6,7,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,2,1,3,3,1,2,2,2,1,1,2,1,1,2,2,4,3,3,2,2,3,3,3,1,3,2,3,2,1,1,2,3,1,3,1,1,5,7,4,5,4,2,2,3,3,2,3,3,3,3,2,3,2,3,3,2,6,3,2,3,2,NA,38013,7,3,8,8,5,8,9,8,7,10,5,1,1,3,3,3,2,3,2,2,3,1,3,NA,3,1,1,1,1,1,6,1,1,1,2,1,1,7,8,5,1,7,1,2,1,1,2,4,3,2,3,3,1,4,3,1,1981,37,3,2,1,380,"IT",1,380,"IT",1,380,"IT",6,2,0,3,2,1,NA,NA,2,1,2,1,1,NA,2,71,NA,7,NA,NA,NA,7
"29771",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050027,503181,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,54,19.06,20,20181025,NA,NA,NA,207,"it",0.591220742199304,2.11849960474308,0.43917435221783,"ITC","ITC1",NA,2,1,1,2,3,2,1,2,2,2,7,7,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,1,1,2,1,2,3,2,3,2,2,2,1,2,2,3,3,3,2,3,3,2,3,4,1,3,1,1,1,1,1,2,1,2,2,3,7,7,5,4,4,2,2,3,3,2,3,2,3,3,3,3,2,2,3,3,5,2,3,4,1,NA,38013,8,3,8,8,4,8,10,9,9,9,4,1,2,2,3,2,2,3,2,3,4,1,4,NA,1,1,1,NA,0,1,6,2,1,2,2,5,5,7,8,9,1,2,2,7,1,1,3,3,3,2,2,2,2,3,4,1,1955,63,5,3,1,380,"IT",1,380,"IT",1,380,"IT",1,1,2,2,3,2,2,1,2,1,3,2,1,5,2,33,NA,6,41,NA,NA,5
"29772",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050028,503181,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,54,19.16,20.1,20181003,NA,NA,NA,207,"it",0.959456910491407,2.11849960474308,0.43917435221783,"ITC","ITC1",NA,2,1,1,1,2,3,1,1,2,2,8,8,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,2,4,2,4,3,2,2,2,1,4,1,1,2,2,2,2,2,4,4,3,4,1,3,4,2,3,0,3,2,3,2,2,1,3,3,8,4,5,1,2,4,2,3,3,3,3,2,2,2,4,2,3,3,2,5,3,2,4,1,NA,38005,6,1,10,7,1,10,10,10,8,10,7,1,1,1,4,4,3,1,2,3,3,1,2,NA,3,1,1,1,0,0,9,1,1,1,1,10,1,8,2,5,1,3,1,1,1,2,3,2,2,1,2,2,2,4,4,1,1991,27,2,1,2,840,"US",1,380,"IT",1,380,"IT",6,2,0,4,3,2,NA,NA,3,2,7,3,1,NA,2,25,NA,1,NA,NA,NA,10
"29773",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050029,503181,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,68,9.02,10.1,20181018,NA,NA,NA,207,"it",0.629228558077839,2.11849960474308,0.43917435221783,"ITC","ITC1",NA,2,1,2,2,1,1,1,3,2,2,8,7,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,2,4,2,4,2,5,2,2,2,4,1,2,2,3,2,2,3,3,3,3,3,3,1,4,2,3,1,1,1,2,2,3,2,3,5,6,4,6,2,3,2,3,3,2,3,3,2,2,3,3,2,1,3,2,4,4,3,4,1,NA,38005,6,1,10,6,1,6,8,6,5,9,6,1,1,2,3,2,3,3,2,3,4,0,6,NA,7,2,0,0,0,0,1,5,2,1,1,10,8,10,10,10,7,7,1,1,1,1,4,2,2,2,2,2,2,4,3,1,1999,19,1,1,1,380,"IT",1,380,"IT",1,380,"IT",6,2,0,4,3,2,NA,NA,3,2,2,1,6,NA,NA,NA,NA,5,NA,NA,NA,7
"29774",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050030,503181,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,53,9.19,10.12,20181021,NA,NA,NA,207,"it",0.959456910491407,2.11849960474308,0.43917435221783,"ITC","ITC1",NA,2,1,1,3,2,2,1,4,2,1,5,6,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,2,1,3,3,1,2,3,3,4,3,3,4,1,3,3,3,3,3,3,3,3,2,3,1,3,4,2,3,0,1,1,2,2,3,2,2,6,4,5,7,7,4,3,3,3,2,3,3,4,4,3,4,3,2,3,3,7,3,3,3,2,NA,38009,6,1,8,7,2,8,8,9,3,7,4,2,1,4,2,1,1,3,2,2,2,0,8,NA,7,3,0,0,0,0,1,2,3,2,3,8,4,8,8,8,2,8,1,6,1,2,3,3,1,2,3,2,2,4,2,1,1993,25,2,1,1,380,"IT",1,380,"IT",1,380,"IT",6,1,0,2,3,2,3,2,3,2,2,1,1,7,2,51,NA,3,33,NA,NA,2
"29775",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050031,503181,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,62,17.37,18.39,20181023,NA,NA,NA,207,"it",0.517309985884363,2.11849960474308,0.43917435221783,"ITC","ITC1",NA,2,1,1,1,1,2,1,1,2,1,8,8,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,2,1,2,4,3,3,2,3,3,1,1,2,1,2,2,2,2,2,2,3,3,2,3,1,2,4,1,2,1,3,1,3,1,3,1,3,5,7,4,8,4,2,2,2,3,2,3,2,2,2,3,4,3,2,3,2,5,1,3,4,1,NA,38066,7,6,9,8,2,8,10,8,7,10,6,1,1,1,3,3,3,3,1,NA,4,1,2,NA,1,1,1,1,0,1,9,1,1,1,1,10,1,8,8,8,1,1,1,1,1,2,3,2,2,1,1,1,2,4,4,2,1952,66,6,3,1,380,"IT",1,380,"IT",1,380,"IT",1,1,2,3,3,2,3,2,2,1,1,1,4,4,1,44,NA,6,13,NA,NA,9
"29776",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050032,503181,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,59,15.31,16.3,20181009,NA,NA,NA,207,"it",0.556638103237462,2.11849960474308,0.43917435221783,"ITC","ITC1",NA,2,1,1,2,2,2,2,1,2,1,9,7,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,1,2,4,4,2,2,1,3,1,2,1,2,3,2,2,3,3,3,3,1,4,4,2,3,0,2,1,1,1,2,1,3,7,10,2,3,1,2,2,3,3,2,3,3,3,3,3,3,2,3,3,NA,1,4,4,4,1,NA,38013,6,1,10,9,1,10,10,7,2,10,5,1,1,2,4,2,3,2,2,3,4,1,2,NA,1,1,1,1,0,0,10,1,1,1,1,10,5,8,8,8,1,6,1,1,1,3,2,3,3,2,3,2,4,4,3,2,1959,59,5,3,1,380,"IT",1,380,"IT",1,380,"IT",1,1,1,2,3,2,2,1,1,1,2,1,1,1,2,52,NA,7,72,NA,NA,8
"29777",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050033,503181,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,62,17.39,18.41,20181007,NA,NA,NA,207,"it",0.592422704535659,2.11849960474308,0.43917435221783,"ITC","ITC1",NA,2,1,1,1,1,2,1,3,2,3,8,9,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,2,4,3,3,1,4,3,2,4,4,1,3,3,3,2,2,3,4,4,3,4,4,1,4,3,2,0,1,2,3,1,1,1,1,5,9,4,5,3,4,3,3,3,2,3,2,3,3,3,3,2,1,2,2,5,2,2,4,1,NA,38066,3,1,9,8,2,9,10,6,6,10,5,3,1,2,3,2,3,2,2,1,3,0,8,NA,3,2,1,1,1,1,7,1,1,1,2,NA,1,8,8,10,1,8,1,1,1,2,3,2,1,4,4,2,2,2,4,2,1998,20,1,1,2,498,"MD",1,380,"IT",1,380,"IT",6,2,0,4,3,2,NA,NA,2,1,2,1,1,NA,2,44,NA,8,NA,NA,NA,3
"29778",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050034,570861,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,44,18.14,18.58,20181129,NA,NA,NA,207,"it",1.49057018811268,2.11849960474308,0.43917435221783,"ITI","ITI4",NA,3,2,1,2,2,3,1,1,2,2,7,7,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,2,2,3,3,1,1,4,2,1,2,2,2,1,2,3,3,2,3,1,4,4,2,4,3,1,2,3,2,0,3,1,3,1,3,1,3,6,8,2,1,1,2,2,3,3,2,3,3,3,3,3,3,3,3,2,2,3,3,4,3,1,NA,38066,2,2,10,10,1,10,10,7,4,10,3,1,1,2,4,3,2,2,2,2,1,1,2,NA,3,1,1,1,1,1,9,1,1,1,1,4,5,6,6,7,1,5,1,1,1,2,2,3,3,2,3,3,1,4,4,1,1962,56,5,3,1,380,"IT",1,380,"IT",1,380,"IT",1,1,1,3,2,1,2,1,1,1,1,1,1,5,2,71,NA,8,NA,NA,NA,4
"29779",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050035,503187,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,49,18.14,19.03,20181106,NA,NA,NA,207,"it",0.644603233666927,2.11849960474308,0.43917435221783,"ITI","ITI4",NA,3,1,2,2,2,3,1,4,2,2,8,8,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,2,2,2,4,1,1,4,4,2,2,3,2,1,2,2,4,4,3,2,3,3,2,3,1,4,3,2,2,1,3,2,3,1,3,1,3,7,7,1,6,5,4,2,3,4,2,4,4,3,3,4,4,2,3,4,3,2,1,3,3,2,NA,38014,5,1,7,7,1,1,6,7,5,6,2,1,1,3,3,1,2,4,2,2,4,0,8,NA,7,2,NA,0,0,0,1,2,1,2,1,1,3,6,6,3,3,5,2,9,1,2,1,4,2,3,3,3,2,3,1,1,1948,70,6,3,1,380,"IT",1,380,"IT",1,380,"IT",1,1,2,2,3,2,7,3,3,2,2,1,4,4,2,14,NA,6,23,NA,NA,7
"29780",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050036,570861,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,42,17.27,18.09,20181129,NA,NA,NA,207,"it",2.0540281908285,2.11849960474308,0.43917435221783,"ITI","ITI4",NA,3,2,1,2,2,4,1,2,1,2,8,8,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,3,1,2,4,2,1,2,2,3,1,3,2,2,2,3,1,3,4,2,3,1,3,3,4,2,0,3,1,4,2,3,1,3,6,7,2,1,2,2,2,3,3,2,3,3,3,3,3,3,2,2,2,2,3,4,4,4,1,NA,38009,6,3,10,10,1,10,10,6,3,10,3,2,2,2,3,3,3,2,2,2,4,1,2,NA,2,1,1,1,1,1,8,1,1,1,1,3,5,7,7,8,1,5,1,1,1,2,2,3,3,2,2,2,2,4,3,1,1976,42,3,2,1,380,"IT",1,380,"IT",1,380,"IT",1,1,2,4,2,1,2,1,1,1,1,1,1,5,2,83,NA,7,NA,NA,NA,4
"29781",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050037,570861,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,44,17.51,18.35,20181130,NA,NA,NA,207,"it",0.69360872807373,2.11849960474308,0.43917435221783,"ITI","ITI4",NA,3,2,1,2,2,3,1,3,2,2,8,8,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,3,1,1,4,2,2,1,1,2,1,2,2,3,3,3,1,3,3,3,3,1,3,2,4,3,0,3,1,3,2,3,1,3,7,7,2,2,1,3,2,4,3,2,3,3,3,3,3,3,3,3,2,2,4,3,3,4,1,NA,38066,3,1,9,10,1,10,10,1,1,10,4,1,1,2,3,3,3,2,1,2,4,1,7,NA,6,1,1,0,0,0,6,1,1,1,1,2,4,8,8,8,1,2,1,1,1,2,2,3,3,2,2,2,1,4,4,1,1957,61,5,3,1,380,"IT",1,380,"IT",1,380,"IT",1,1,1,3,3,2,3,2,2,1,2,1,1,1,2,83,NA,8,41,NA,NA,NA
"29782",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050038,570861,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,72,17.52,19.04,20181214,NA,NA,NA,207,"it",0.738101468484205,2.11849960474308,0.43917435221783,"ITI","ITI4",NA,3,2,1,2,2,2,1,2,2,2,8,8,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,3,3,4,2,1,1,1,2,1,3,3,3,2,2,1,3,3,2,3,1,3,4,2,3,0,3,1,2,2,3,1,3,5,8,3,2,1,2,2,2,3,2,3,2,2,2,3,3,3,2,2,2,6,4,3,4,1,NA,38005,3,1,10,10,1,10,10,1,1,10,6,1,1,1,4,3,2,2,1,2,4,1,2,NA,2,1,1,1,1,1,8,1,1,1,1,3,3,6,6,8,1,1,1,1,1,2,3,2,3,2,2,2,2,3,3,1,1963,55,5,3,1,380,"IT",1,380,"IT",1,380,"IT",1,1,1,3,7,3,3,2,2,1,2,1,1,5,2,44,NA,6,NA,NA,NA,NA
"29783",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050039,570861,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,41,19.47,20.28,20181129,NA,NA,NA,207,"it",0.644603233666927,2.11849960474308,0.43917435221783,"ITI","ITI4",NA,3,3,1,2,2,2,1,2,2,2,9,9,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,2,1,2,4,1,1,4,2,1,1,1,2,1,2,2,3,2,2,1,3,3,2,3,3,1,2,4,3,0,3,1,3,2,3,1,3,NA,10,5,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,4,4,1,NA,NA,1,1,10,10,1,10,10,1,1,10,2,1,1,2,4,3,2,2,2,2,4,1,3,NA,4,1,1,0,0,0,8,1,1,1,1,3,3,5,5,7,1,1,1,1,1,2,2,3,3,2,2,2,2,4,4,1,1948,70,6,3,1,380,"IT",1,380,"IT",1,380,"IT",1,1,2,2,3,2,2,1,1,1,1,1,3,5,NA,21,NA,8,NA,NA,NA,NA
"29784",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050040,570861,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,43,17.07,17.5,20181214,NA,NA,NA,207,"it",0.91563323546905,2.11849960474308,0.43917435221783,"ITI","ITI4",NA,3,2,1,2,2,3,2,2,2,2,8,8,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,2,4,1,2,4,2,1,2,2,3,1,2,2,3,2,2,1,3,4,3,3,1,3,3,2,2,0,3,1,3,2,3,1,3,7,2,1,2,2,2,2,3,3,2,3,3,3,3,3,3,3,3,2,2,5,3,3,4,1,NA,38013,3,1,10,10,1,10,10,3,4,9,5,1,1,2,3,3,2,2,2,2,4,1,4,NA,2,1,1,1,1,1,8,1,1,1,1,5,3,8,8,8,1,1,1,1,1,2,2,3,3,2,2,2,2,3,4,2,1977,41,3,2,1,380,"IT",1,380,"IT",1,380,"IT",1,1,2,4,3,2,3,2,2,1,2,1,5,3,2,44,NA,6,72,NA,NA,NA
"29785",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050041,570861,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,47,20.31,21.18,20181129,NA,NA,NA,207,"it",1.56211183721996,2.11849960474308,0.43917435221783,"ITI","ITI4",NA,3,2,1,2,2,4,3,2,2,3,8,7,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,2,1,1,2,1,2,4,2,1,2,3,3,1,2,3,4,3,3,1,3,3,2,3,1,4,3,2,2,0,3,1,4,3,3,3,3,7,6,7,7,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,2,4,3,3,4,1,NA,38013,4,3,9,7,1,9,10,5,5,8,4,2,2,2,3,3,1,2,2,2,4,1,4,NA,2,1,1,1,1,1,9,1,1,1,1,2,1,6,6,7,1,1,1,1,1,2,1,4,4,3,3,3,1,3,4,2,1941,77,6,3,1,380,"IT",1,380,"IT",1,380,"IT",1,1,2,2,2,1,2,1,1,1,1,1,5,4,NA,NA,NA,9,83,NA,NA,NA
"29786",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",380050042,503187,380,"IT",325,2018,201809,201901,3802018,1,5,NA,NA,NA,NA,NA,59,16.11,17.1,20181012,NA,NA,NA,207,"it",0.91563323546905,2.11849960474308,0.43917435221783,"ITI","ITI4",NA,3,1,1,2,3,2,1,2,2,1,10,6,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,1,2,4,1,1,5,3,1,3,2,1,1,2,3,4,3,3,1,4,4,3,4,3,1,2,4,3,1,3,2,2,1,2,2,3,6,9,5,8,4,2,1,3,1,1,2,2,2,2,2,3,3,2,2,3,1,3,4,2,1,NA,38009,6,3,9,10,9,8,10,9,10,10,7,1,1,2,4,4,4,2,1,4,4,1,4,NA,1,1,1,1,0,1,9,2,1,1,1,10,1,2,7,1,1,1,1,10,1,2,2,3,3,2,2,3,1,3,4,2,1974,44,3,2,1,380,"IT",1,380,"IT",1,380,"IT",1,1,2,4,3,2,2,1,1,1,2,1,7,7,2,33,NA,5,71,NA,NA,NA
