"","V1","C_COW_ALPHA","COW","B_COUNTRY_ALPHA","V2","V2A","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V67B","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77_01","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160E","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","v184b","V184G","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","Q223_LOCAL","V221","V222","V223","V224","V225","V225R2","V225R","V226","V226R","V226CS","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V236CS","V237","V238","V239","V240","V241","V242","V246","V247","V243","REGION_ISO","V244","V245","S018","V245A","Y001","Y002","Y003","SACSECVAL","SECVALWGT","RESEMAVAL","RESEMAWEIGHT","I_AUTHORITY","I_NATIONALISM","I_DEVOUT","DEFIANCE","WEIGHT1A","I_RELIGIMP","I_RELIGBEL","I_RELIGPRAC","DISBELIEF","WEIGHT2A","I_NORM1","I_NORM2","I_NORM3","RELATIVISM","WEIGHT3A","I_TRUSTARMY","I_TRUSTPOLICE","I_TRUSTCOURTS","SCEPTICISM","WEIGHT4A","I_INDEP","I_IMAGIN","I_NONOBED","AUTONOMY","WEIGHT1B","I_WOMJOB","I_WOMPOL","I_WOMEDU","EQUALITY","WEIGHT2B","I_HOMOLIB","I_ABORTLIB","I_DIVORLIB","CHOICE","WEIGHT3B","I_VOICE1","I_VOICE2","I_VOI2_00","VOICE","WEIGHT4B","S001","S007","wave"
"287",4,"USA",2,"USA",840,840,4711,1,2,2,1,1,1,2,2,1,2,1,1,1,2,2,1,2,1,1,2,2,2,1,3,2,4,3,4,1,2,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,2,1,3,6,7,4,4,1,1,1,1,2,1,1,2,1,1,1,1,3,4,5,NA,4,2,1,2,1,1,2,2,1,2,2,2,2,4,2,2,NA,4,4,1,2,1,2,1,2,NA,1,2,3,3,1,3,1,2,2,2,3,NA,5,2,1,6,7,6,4,3,2,NA,3,3,3,3,3,3,3,2,2,3,2,2,3,3,5,4,4,4,1,3,2,4,3,2,1,1,1,3,3,2,3,2,2,2,1,2e+07,2,5,1,2,2,2,2,1,1,1,1,1,10,1,1,2,2,3,3,3,1,2,1,1,1,1,4,5,4,1,1,2,3,1,1102,1240,840002,840002,5,840001,2,1948,51,3,4,9,3,840123,38,2,5,12,2,1,3,2,2,5,840005,2,1200,60,2,7,840003,1999,19991203,840004,NA,1240,0.78534,0.833333,0.78534,2,2,1,0.406296,0.915,0.481065,1,1,0.66,0.33,0.663333,1,0,0,0.666667,0.222222,1,1,0,0,0.333333,1,NA,0.66,NA,NA,0.66,1,0,1,0.666667,1,0.5,1,1,0.833333,1,0,0.333333,0.444444,0.259259,1,0.33,0,0.165,0.165,1,2,8400480287,4
"288",4,"USA",2,"USA",840,840,4712,1,2,1,3,1,1,2,2,1,1,1,1,1,1,2,2,2,2,1,2,1,2,1,3,2,3,4,3,3,4,4,2,NA,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,1,3,3,5,7,10,5,1,2,1,1,1,2,1,1,2,1,1,1,1,5,5,5,2,3,4,1,1,3,6,2,3,1,2,2,1,3,4,1,2,2,4,4,3,1,2,4,1,4,2,1,1,1,1,1,3,4,1,2,2,3,3,NA,NA,6,2,10,5,10,3,2,2,2,3,2,3,3,3,3,3,3,3,2,NA,NA,NA,4,3,NA,4,2,3,3,3,3,2,2,3,1,NA,3,1,3,3,3,1,2,NA,NA,7,1,1,1,1,1,1,NA,1,1,1,10,1,1,1,2,2,3,3,1,1,5,1,1,1,1,4,10,1,1,2,1,4,1102,1240,840002,840002,NA,NA,2,1973,26,1,2,5,2,840119,19,2,1,9,1,NA,NA,2,5,2,840002,1,100,60,1,7,840003,1999,19991203,840004,NA,1240,0.78534,0.833333,0.78534,3,3,NA,0.347299,0.915,0.611111,1,0,0,0.66,0.22,1,0,0,1,0.333333,1,0,1,0,0.333333,1,0.33,0.66,NA,0.50253,0.66,1,0,0,0.333333,1,1,1,1,1,1,0,0,0.333333,0.111111,1,1,1,1,1,1,2,8400480288,4
"289",4,"USA",2,"USA",840,840,4801,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2,2,3,2,3,1,2,1,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,1,2,1,1,1,2,3,1,8,10,10,4,3,4,1,1,1,1,1,1,1,1,1,1,1,4,4,5,2,5,4,1,1,1,1,3,4,2,2,2,2,1,2,2,2,3,2,4,3,1,1,2,4,2,2,1,3,1,1,1,1,3,1,2,3,2,3,6,2,7,5,5,4,6,2,1,1,3,4,3,1,3,3,3,3,3,3,3,NA,NA,3,4,3,4,2,2,3,2,2,3,2,2,2,2,2,3,3,3,3,1,1,1,9e+07,9,1,1,2,1,2,2,1,1,1,1,1,10,1,1,1,1,4,1,4,1,1,1,1,1,1,4,5,1,1,1,2,1,4,1103,1240,840001,840001,5,NA,2,1970,29,1,2,8,3,840122,37,2,5,13,2,1,3,2,2,5,840005,4,950,50,1,7,840002,1999,19991122,840007,NA,1240,0.78534,0.833333,0.78534,3,2,NA,0.015,0.915,0.508565,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,NA,0.06,0.66,0,0,1,0.333333,1,1,0.33,1,0.776667,1,0,0.333333,0.444444,0.259259,1,0.33,1,0.665,0.665,1,2,8400480289,4
"290",4,"USA",2,"USA",840,840,4802,1,1,2,3,2,1,2,2,1,2,1,1,2,1,2,1,2,1,1,2,2,2,2,2,1,4,1,1,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,3,1,6,6,5,3,1,2,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,3,4,1,2,2,1,3,NA,1,1,2,1,2,3,2,2,3,3,2,1,2,1,2,4,1,2,1,2,1,1,1,1,3,1,2,2,3,3,5,1,4,3,4,4,5,3,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,5,3,3,3,2,3,2,2,2,2,2,2,1,3,3,3,3,3,3,2,1,10100000,1,2,1,1,1,1,1,1,NA,1,NA,NA,10,1,1,1,1,3,2,3,1,1,1,1,10,5,5,5,5,2,3,2,1,4,1103,1240,5,5,840002,NA,2,1955,43,2,3,3,1,840117,18,2,5,1,2,2,3,1,2,10,840010,3,1148,48,1,7,840002,1999,19991122,840007,NA,1240,0.78534,0.833333,0.78534,1,2,1,0.127999,0.915,0.531157,1,0,0,0.33,0.11,1,0,0,0.166667,0.055556,1,0,0,0,0,1,0.33,0.33,NA,0.34644,0.66,1,0,1,0.666667,1,1,0.66,0.33,0.663333,1,1,0.444444,0.444444,0.629629,1,0.33,0,0.165,0.165,1,2,8400480290,4
"291",4,"USA",2,"USA",840,840,4803,1,1,3,3,4,1,1,1,3,1,2,1,1,2,2,1,2,2,2,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,7,9,5,5,3,4,2,2,2,2,2,2,2,2,2,2,1,1,1,2,4,2,2,1,1,1,3,6,2,1,2,2,2,3,3,3,3,2,3,3,1,2,4,1,1,4,1,1,1,1,1,1,1,2,1,3,2,3,3,6,2,4,6,10,6,8,2,2,2,3,3,3,3,3,3,3,3,3,2,2,4,4,4,5,3,4,4,1,2,3,3,3,2,2,2,1,3,3,3,3,3,1,3,2,10100000,1,2,1,2,2,2,2,1,1,1,1,1,8,1,1,1,4,2,4,1,1,1,1,1,1,1,1,5,1,7,4,1,1,3,1103,1240,840002,840002,840001,840005,1,1941,58,3,5,2,1,840116,12,2,4,7,1,NA,NA,2,2,1,840001,2,1050,50,1,7,840002,1999,19991124,840007,NA,1240,1.376147,0.833333,1.376147,1,2,0,0.194522,0.915,0.31287,1,0,0,0.66,0.22,1,0,0,0.166667,0.055556,1,0,0,0,0,1,0.33,0.66,NA,0.50253,0.66,1,0,0,0.333333,1,0,0.66,0.66,0.44,1,0,0,0.444444,0.148148,1,0.66,0,0.33,0.33,1,2,8400480291,4
"292",4,"USA",2,"USA",840,840,4804,1,1,2,3,1,1,2,2,1,2,1,2,1,1,2,1,1,2,1,2,2,2,2,2,3,3,1,3,3,2,3,2,1,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,3,1,7,5,6,4,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,4,2,2,1,1,1,6,4,1,2,2,2,2,3,2,3,3,3,4,3,1,1,3,1,4,1,1,3,2,1,1,1,4,1,2,2,3,3,10,2,7,3,9,3,5,3,2,2,4,4,4,2,1,3,3,3,3,2,3,3,NA,3,6,3,3,3,3,3,3,2,2,2,1,3,1,2,3,3,3,1,3,2,1,9e+07,9,2,1,1,1,1,2,1,1,1,1,1,10,1,1,1,4,4,2,4,1,1,1,1,1,1,1,5,1,1,1,2,1,5,1103,1240,840001,840001,840005,840002,2,1960,39,2,3,9,3,840123,27,2,5,5,2,1,4,2,3,6,840006,3,945,45,2,7,840002,1999,19991130,840007,NA,1240,0.78534,0.833333,0.78534,1,1,NA,0.127999,0.915,0.467037,1,0,0,0.33,0.11,1,0,0,0.166667,0.055556,1,0,0,0,0,1,0.33,0.33,NA,0.34644,0.66,0,0,1,0.333333,1,1,0.66,1,0.886667,1,0,0,0.444444,0.148148,1,0,1,0.5,0.5,1,2,8400480292,4
"293",4,"USA",2,"USA",840,840,4805,1,1,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2,1,1,1,1,2,1,2,1,1,1,3,2,3,4,3,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,2,3,9,8,10,4,4,3,2,2,2,2,2,2,2,1,1,1,1,4,4,4,4,4,4,1,1,1,1,3,3,1,2,2,2,2,2,3,2,3,3,3,1,3,1,4,1,4,NA,1,3,1,1,1,1,2,1,2,2,3,3,8,2,9,1,10,1,3,1,2,2,3,3,3,2,3,3,3,4,3,4,3,2,NA,4,6,3,3,4,NA,3,3,2,2,3,3,3,1,3,1,1,1,1,1,1,1,NA,NA,1,1,2,2,2,2,1,1,1,1,1,10,1,1,1,3,4,2,4,1,1,1,1,1,1,2,3,1,1,3,2,1,2,1105,1240,840001,840001,5,NA,1,1961,38,2,3,9,3,840123,25,2,1,3,1,NA,NA,1,2,7,840007,3,950,50,1,7,840002,1999,19991202,840007,NA,1240,1.376147,0.833333,1.376147,2,2,NA,0.11411,0.915,0.283195,1,0,0,0.33,0.11,1,0,0,0,0,1,0,0,0,0,1,0.33,0.33,NA,0.34644,0.66,0,0,0,0,1,0.5,0.66,0.66,0.606667,1,0,0.111111,0.222222,0.111111,1,0.33,0.5,0.415,0.415,1,2,8400480293,4
"294",4,"USA",2,"USA",840,840,4806,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,2,1,2,3,1,1,1,3,2,2,2,1,1,2,1,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,1,1,2,2,2,1,2,2,3,3,6,9,10,1,4,3,1,2,1,1,1,1,2,1,1,1,2,2,2,3,1,4,4,1,2,2,3,4,2,2,2,2,2,2,3,1,3,3,3,4,3,1,2,3,3,2,1,1,1,1,1,1,3,2,1,1,1,2,2,3,2,3,1,5,3,7,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,4,3,2,4,1,2,3,3,3,2,2,3,1,3,3,3,3,3,3,1,2,10100000,1,2,1,1,1,1,2,1,1,1,NA,1,10,1,1,3,3,3,3,3,1,1,1,1,10,5,2,10,10,2,3,2,2,3,1105,1240,840002,840002,840005,NA,2,1961,38,2,3,8,3,840122,39,2,1,3,1,NA,NA,3,4,4,840004,4,1058,58,1,7,840002,1999,19991202,840007,NA,1240,0.78534,0.833333,0.78534,4,2,1,0.155499,0.915,0.771759,1,0,0.33,0.33,0.22,1,0,0,0.166667,0.055556,1,0,0,0,0,1,0.33,0.33,NA,0.34644,0.66,0,1,1,0.666667,1,1,0.66,1,0.886667,1,1,0.111111,1,0.703704,1,0.66,1,0.83,0.83,1,2,8400480294,4
"295",4,"USA",2,"USA",840,840,4807,1,1,1,3,1,1,1,2,1,1,1,1,2,1,2,1,2,2,1,2,1,2,2,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,3,1,10,9,10,4,1,4,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,4,2,1,1,1,5,3,3,1,1,2,2,1,2,2,1,1,2,3,2,1,2,1,4,1,1,1,1,2,1,1,1,2,1,3,3,3,3,8,2,9,1,9,1,7,2,2,1,3,3,2,1,2,4,3,3,3,3,2,NA,NA,2,7,1,1,3,2,3,2,2,2,2,2,2,1,4,2,1,1,2,1,1,1,2e+07,2,2,1,2,1,1,1,1,1,1,1,1,8,1,1,1,4,4,2,4,1,1,1,1,1,1,1,3,5,1,1,2,1,2,1103,1240,840002,840002,840001,840005,2,1924,74,3,6,3,1,840117,17,2,4,8,1,NA,NA,1,3,3,840003,4,245,45,2,8,840002,1999,19991202,840007,NA,1240,0.78534,0.833333,0.78534,1,2,NA,0.028889,0.915,0.350185,1,0,0,0,0,1,0,0,0.166667,0.055556,1,0,0,0,0,1,0,0,NA,0.06,0.66,1,0,0,0.333333,1,1,0.33,0.66,0.663333,1,0,0,0.222222,0.074074,1,0.66,0,0.33,0.33,1,2,8400480295,4
"296",4,"USA",2,"USA",840,840,4808,1,1,1,2,1,2,1,2,1,1,1,1,2,1,2,1,2,2,2,1,1,1,2,1,1,1,3,2,3,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,3,1,8,8,9,3,4,1,1,2,1,1,2,1,2,1,2,1,2,3,3,4,3,5,4,1,2,1,3,3,3,2,2,2,1,1,1,1,1,1,2,3,1,3,2,1,1,3,1,1,2,1,1,1,1,2,1,3,2,3,2,NA,2,8,3,8,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,2,5,4,3,4,1,2,3,2,3,2,1,2,NA,2,3,3,3,3,3,1,2,10100000,1,5,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,4,3,3,1,1,1,1,6,1,1,10,1,1,1,3,1,3,1103,1240,840002,840002,840001,5,2,1941,58,3,5,3,1,840117,18,2,1,4,1,NA,NA,1,2,5,840005,3,345,45,2,8,840002,1999,19991203,840007,NA,1240,0.78534,0.833333,0.78534,3,2,0,0.169666,0.915,0.523796,1,0,0,0,0,1,0.33,0,0.666667,0.332222,1,0,0,0,0,1,0.33,0.33,NA,0.34644,0.66,1,0,0,0.333333,1,1,0.33,0.66,0.663333,1,0.555556,0,1,0.518519,1,0.66,0.5,0.58,0.58,1,2,8400480296,4
"297",4,"USA",2,"USA",840,840,4809,1,1,2,2,4,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,2,1,2,2,1,4,1,1,1,2,2,3,1,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,10,10,9,3,4,3,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,4,5,1,2,1,5,5,3,1,2,2,1,2,2,2,2,1,2,3,3,2,1,4,2,4,1,1,1,2,1,1,1,2,1,2,2,3,3,5,3,8,3,9,2,6,3,1,1,2,3,2,1,2,3,2,1,2,3,2,3,2,2,8,4,2,4,1,2,3,3,2,1,2,2,1,3,3,3,3,3,1,2,1,2e+07,2,1,1,2,1,1,1,1,1,1,1,1,10,1,1,1,3,4,3,4,10,1,1,1,6,1,6,7,1,1,3,5,1,2,1103,1240,840001,840001,840005,5,2,1931,68,3,6,8,3,840122,20,2,4,1,1,NA,NA,NA,2,2,840002,4,240,40,1,5,840002,1999,19991203,840007,NA,1240,0.78534,0.833333,0.78534,3,2,0,0.0425,0.915,0.480232,1,0,0,0.33,0.11,1,0,0,0,0,1,0,0,0,0,1,0,0,NA,0.06,0.66,0,0,1,0.333333,1,0,0.33,0.66,0.33,1,0.555556,0.555556,0.666667,0.592593,1,0.33,1,0.665,0.665,1,2,8400480297,4
"298",4,"USA",2,"USA",840,840,4810,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,2,1,1,1,3,4,3,3,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,8,10,8,3,4,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,4,2,4,1,1,3,6,0,3,2,2,2,1,1,3,1,2,3,3,4,3,1,1,2,1,4,2,2,1,2,2,1,3,3,1,2,2,2,2,5,2,5,1,6,1,4,2,1,1,3,2,2,1,1,2,2,2,2,2,2,2,2,2,NA,2,3,3,1,2,3,3,3,2,2,2,2,NA,3,3,3,3,3,2,2,9e+07,9,4,1,1,1,1,1,1,1,1,1,1,10,1,1,3,1,2,2,2,1,3,3,8,10,1,3,10,8,1,5,4,1,5,1105,1240,840002,840002,840001,5,2,1979,20,1,1,3,1,840117,18,1,1,5,2,1,1,1,2,10,840010,4,400,100,1,8,840002,1999,19991203,840007,NA,1240,0.78534,0.833333,0.78534,2,2,1,0.348334,0.915,0.739769,1,0.5,0,0,0.166667,1,0,0,0.5,0.166667,1,1,1,1,1,1,0,0,NA,0.06,0.66,1,0,1,0.666667,1,1,0.66,1,0.886667,1,1,0.222222,1,0.740741,1,0.33,1,0.665,0.665,1,2,8400480298,4
"299",4,"USA",2,"USA",840,840,4811,1,2,3,2,2,1,2,1,2,1,1,2,2,1,2,2,2,1,1,1,1,2,2,1,2,3,1,1,2,2,3,2,NA,1,1,2,1,1,2,2,2,2,2,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,9,10,8,4,1,2,1,2,1,2,1,2,1,1,2,2,1,2,2,2,2,5,4,1,1,1,1,3,NA,1,2,2,2,2,3,2,1,3,2,3,2,1,4,3,2,4,1,1,2,2,1,1,3,2,1,1,1,3,3,9,2,6,2,8,3,5,1,2,2,3,4,4,2,3,3,3,2,2,3,4,NA,2,3,3,4,2,4,4,4,2,2,3,3,3,3,1,NA,3,3,1,1,1,1,1,2e+07,2,1,1,2,2,2,2,1,1,1,1,1,10,1,1,1,4,5,1,5,6,5,1,1,1,1,1,5,1,1,1,3,2,2,1105,1240,840001,840001,840005,NA,2,1965,34,2,2,8,3,840122,18,2,5,5,2,1,6,2,3,5,840005,3,1205,55,1,5,840002,1999,19991204,840007,NA,1240,0.78534,0.833333,0.78534,2,2,NA,0.224943,0.915,0.202037,1,0,0.33,0.33,0.22,1,0,0,0,0,1,1,0,0,0.333333,1,0.33,0.33,NA,0.34644,0.66,0,0,0,0,1,0,0.33,0.66,0.33,1,0,0,0.444444,0.148148,1,0.66,0,0.33,0.33,1,2,8400480299,4
"300",4,"USA",2,"USA",840,840,4812,1,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,1,1,4,1,4,2,2,2,3,1,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,3,1,8,9,8,1,4,2,1,2,1,2,2,1,1,1,2,1,2,2,4,2,2,1,5,1,2,2,1,2,2,2,2,2,1,3,3,2,1,2,3,3,3,2,2,1,2,3,1,1,1,1,3,1,1,2,1,1,1,2,2,5,2,7,3,8,4,2,2,2,2,3,2,2,3,2,3,2,2,2,1,1,1,2,1,7,4,4,4,1,2,3,3,3,2,2,2,2,3,3,3,3,3,3,1,2,10100000,1,2,1,1,2,1,2,1,1,1,1,1,10,1,1,1,4,2,4,2,1,1,1,1,5,5,5,5,9,2,5,4,1,1,1105,1240,840002,840002,840005,NA,1,1961,38,2,3,9,3,840123,30,2,1,3,1,NA,NA,1,3,5,840005,3,NA,NA,1,7,840005,1999,19991204,840007,NA,1240,1.376147,0.833333,1.376147,4,2,0,0.277855,0.915,0.678611,1,1,0,0.66,0.553333,1,0,0,0.166667,0.055556,1,0,0,0,0,1,0.33,0.66,NA,0.50253,0.66,0,1,1,0.666667,1,1,0.66,0.66,0.773333,1,0.444444,0.444444,0.444444,0.444444,1,0.66,1,0.83,0.83,1,2,8400480300,4
"301",4,"USA",2,"USA",840,840,5101,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,2,4,2,1,3,3,3,NA,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,3,2,6,7,10,3,1,4,1,2,1,2,2,1,2,1,1,1,2,1,2,2,3,5,3,1,1,1,6,0,2,2,2,2,2,2,3,2,2,2,2,4,1,3,4,1,4,2,1,2,2,1,1,1,1,2,1,3,3,3,3,7,2,8,5,7,6,8,4,3,2,2,3,3,2,2,3,2,2,2,1,3,2,2,2,3,4,4,4,1,2,2,2,2,1,1,2,2,4,3,3,3,3,1,2,2,10100000,1,7,2,2,2,1,2,1,1,1,2,1,6,2,2,4,4,1,4,4,1,1,1,1,4,1,8,7,5,1,3,2,1,1,1103,1240,840001,840001,840002,840005,2,1971,28,1,2,9,3,840123,21,1,1,1,2,1,1,3,2,NA,NA,4,530,100,1,3,840002,1999,19991124,840002,NA,1240,0.78534,0.833333,0.78534,3,2,1,0.308277,0.915,0.737315,1,0,0,0.33,0.11,1,0.33,1,1,0.776667,1,0,0,0,0,1,0.33,0.33,NA,0.34644,0.66,1,1,1,1,1,1,0.33,1,0.776667,1,0.333333,0.777778,0.666667,0.592593,1,0.66,0.5,0.58,0.58,1,2,8400480301,4
"302",4,"USA",2,"USA",840,840,5102,1,1,1,3,3,2,2,2,2,2,1,1,1,1,2,1,2,1,2,2,2,2,1,1,1,4,3,3,2,2,2,3,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,3,1,7,8,8,3,4,1,1,1,2,1,1,1,2,2,1,1,1,4,2,4,2,2,4,1,1,3,1,3,3,1,2,2,3,2,3,2,2,3,3,3,2,1,1,4,4,1,2,1,2,1,1,1,1,3,1,3,1,2,3,7,3,4,2,8,2,7,2,2,1,3,3,3,2,2,3,2,3,2,2,2,2,2,2,7,3,2,3,1,2,3,3,3,2,2,1,2,3,2,1,1,1,1,2,2,10100000,1,3,1,2,2,1,2,1,1,1,1,1,8,1,1,4,3,2,3,2,1,1,1,1,5,1,1,5,1,1,5,3,1,1,1105,1240,840002,840002,840001,840005,1,1935,64,3,5,3,1,840117,17,2,4,3,1,NA,NA,1,2,7,840007,3,240,45,1,6,840002,1999,19991129,840002,NA,1240,1.376147,0.833333,1.376147,1,2,2,0.1368,0.915,0.475324,1,0,0,0.33,0.11,1,0.33,0,0.333333,0.221111,1,0,0,0,0,1,0,0.33,NA,0.21609,0.66,1,0,1,0.666667,1,1,0.66,0.66,0.773333,1,0.444444,0,0.444444,0.296296,1,0.33,0,0.165,0.165,1,2,8400480302,4
"303",4,"USA",2,"USA",840,840,5103,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,1,2,1,2,2,2,1,2,1,2,4,2,4,2,2,3,3,1,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,1,2,2,1,1,10,10,9,3,4,1,2,2,2,2,2,2,2,1,1,1,1,4,4,4,4,4,2,1,1,1,1,4,3,1,2,2,1,2,3,3,2,3,3,3,2,1,4,1,1,3,1,2,3,1,1,1,1,1,2,2,2,3,3,5,2,5,1,9,1,1,2,2,2,2,2,3,2,3,3,3,3,2,3,3,2,2,4,9,4,3,4,1,1,3,3,3,2,2,3,NA,NA,3,3,3,3,3,1,2,30100000,3,3,1,1,1,1,NA,1,2,1,2,2,5,2,1,1,4,2,4,2,1,1,1,1,10,1,4,5,5,5,3,2,1,2,1103,1240,840001,840001,NA,NA,2,1933,65,3,6,8,3,840122,21,2,5,13,2,2,3,2,2,NA,NA,3,430,120,1,3,840002,1999,19991129,840002,NA,1240,0.78534,0.833333,0.78534,2,2,2,0.169388,0.915,0.590648,1,0,0,0.33,0.11,1,0.33,0,0.333333,0.221111,1,0,0,0,0,1,0.33,0.33,NA,0.34644,0.66,1,1,1,1,1,0,0.66,0.66,0.44,1,1,0.333333,0.444444,0.592592,1,0.66,0,0.33,0.33,1,2,8400480303,4
